song_id,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
1025382,0.6096033402922755,0.0,0.7654320987654321,0.5833333333333334,0.0,0.6829268292682927
1028642,0.6225165562913908,0.0,0.8089171974522293,0.6140350877192983,0.0,0.9240506329113924
1044564,0.6129788897576232,0.0,0.5162037037037037,0.3862928348909657,0.0,0.7314814814814815
10558,0.6537396121883656,0.0,0.9834710743801652,0.6593406593406593,0.0,0.967741935483871
1066557,0.6540772532188841,0.0,0.9641943734015346,0.636986301369863,0.0,0.9387755102040816
1070357,0.6529209621993127,0.0,0.964102564102564,0.636986301369863,0.0,0.9387755102040816
1100484,0.6228893058161351,0.0,0.7713754646840149,0.5221674876847291,0.0,0.9057971014492754
1112439,0.6228893058161351,0.0,0.7713754646840149,0.5221674876847291,0.0,0.9057971014492754
11148,0.9892665474060824,0.9874776386404294,0.9874776386404294,0.2935779816513761,0.0,0.0071428571428571
1125778,0.6519558676028084,0.0,0.9729323308270676,0.64,0.0060240963855421,0.9640718562874252
1140226,0.6233766233766234,0.0,0.4621212121212121,0.6185567010309279,0.0,0.4545454545454545
1156668,0.6570743405275778,0.0,0.9785714285714284,0.6666666666666666,0.0,1.0
1199549,0.9979123173277662,0.9958333333333332,0.9958333333333332,1.0,1.0,1.0
1204304,0.982608695652174,0.9572649572649572,0.9572649572649572,0.0,0.0,0.9310344827586208
121064,0.6298200514138818,0.0,0.9424184261036468,0.6256410256410256,0.0,0.9847328244274808
1224232,0.6606334841628959,0.0,0.9864864864864864,0.6666666666666666,0.0,1.0
122520,0.5519287833827893,0.0093023255813953,0.6557377049180327,0.4705882352941177,0.0,0.6333333333333333
12431,0.9571106094808126,0.954954954954955,0.954954954954955,0.9464285714285714,1.0,1.0
1253361,0.6084848484848485,0.0,0.8833922261484098,0.6028708133971291,0.0,0.8732394366197183
1269896,0.7303754266211604,0.1783783783783784,0.6805555555555556,0.5034013605442177,0.0,0.7037037037037037
1274790,0.6570743405275778,0.0,0.9785714285714284,0.6666666666666666,0.0,1.0
1305320,0.653393665158371,0.0,0.654054054054054,0.628158844765343,0.0,0.6989247311827957
1316097,0.653517422748192,0.0,0.6608187134502924,0.6544502617801047,0.0,0.6589147286821705
1333508,0.6630196936542669,0.0,0.9901960784313726,0.5130434782608695,0.0,0.5641025641025641
13737,1.0,1.0,1.0,1.0,1.0,1.0
1398580,0.5341002465078061,0.0,0.7965686274509803,0.5359477124183006,0.0,0.9320388349514565
1412590,0.9974683544303796,0.9949494949494948,0.9949494949494948,1.0,1.0,1.0
143717,0.9945355191256832,0.9927272727272728,0.9927272727272728,1.0,1.0,1.0
144668,0.6467289719626168,0.0,0.9346049046321526,0.1333333333333333,0.0,0.1612903225806451
