song_id,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
1000669,0.9832285115303985,0.94824016563147,0.94824016563147,0.9017094017094018,0.8381742738589212,0.8381742738589212
1000722,0.9422632794457274,0.8251121076233184,0.8251121076233184,0.8623853211009174,0.8214285714285714,0.8214285714285714
1000972,0.7452991452991453,0.7369614512471655,0.7369614512471655,0.7346938775510203,0.972972972972973,0.972972972972973
1001496,0.9581749049429658,0.9298892988929889,0.9298892988929889,0.81203007518797,0.782608695652174,0.782608695652174
1002271,0.9980952380952381,0.9961977186311787,0.9961977186311787,0.9090909090909091,0.8805970149253731,0.8805970149253731
1004335,0.9422222222222223,0.9203539823008849,0.9203539823008849,0.6315789473684211,0.6206896551724138,0.6206896551724138
1005855,0.9801801801801802,0.9645390070921985,0.9645390070921985,0.8714285714285713,0.8450704225352113,0.8450704225352113
1006284,0.6375000000000001,0.14150943396226415,0.6666666666666666,0.6341463414634146,0.14814814814814814,0.7142857142857143
1020335,0.7256027554535017,0.7175398633257403,0.7175398633257403,0.7214611872146119,0.972972972972973,0.972972972972973
1020800,0.8701854493580599,0.9131652661064426,0.9131652661064426,0.8977272727272728,0.9444444444444444,0.9444444444444444
1021829,0.8200423429781227,0.4139590854392298,0.4139590854392298,0.8112676056338028,0.4182692307692308,0.4182692307692308
102307,0.9880478087649402,0.9814323607427056,0.9814323607427056,0.6526315789473683,0.625,0.625
1025382,0.6096033402922755,0.0,0.7654320987654321,0.5833333333333334,0.0,0.6829268292682927
1026178,0.9910600255427842,0.9847328244274809,0.9847328244274809,0.989795918367347,0.9696969696969697,0.9696969696969697
1028642,0.6225165562913908,0.0,0.8089171974522293,0.6140350877192983,0.0,0.9240506329113924
1030814,0.8606741573033708,0.8300220750551877,0.8300220750551877,0.6339285714285715,0.6578947368421053,0.6578947368421053
1034381,0.9601949634443542,0.9357945425361156,0.9357945425361156,0.964401294498382,0.9617834394904459,0.9617834394904459
1035667,0.9873949579831932,0.975103734439834,0.975103734439834,0.9915966386554621,0.9833333333333333,0.9833333333333333
1037591,0.9860627177700347,0.9725085910652921,0.9725085910652921,0.8275862068965518,0.7972972972972973,0.7972972972972973
104437,0.9877049180327869,0.9757085020242915,0.9757085020242915,0.8253968253968254,0.7121212121212122,0.7121212121212122
1044564,0.6129788897576232,0.0,0.5162037037037037,0.3862928348909657,0.0,0.7314814814814815
104541,0.9831223628691983,0.966804979253112,0.966804979253112,0.9833333333333333,0.9672131147540983,0.9672131147540983
104784,0.9250288350634372,0.8502304147465438,0.8502304147465438,0.1834862385321101,0.11009174311926606,0.11009174311926606
1048325,0.961451247165533,0.9457013574660633,0.9457013574660633,0.9549549549549549,0.9464285714285714,0.9464285714285714
1048878,0.9029475197699498,0.7866847826086957,0.7866847826086957,0.8939828080229226,0.7837837837837838,0.7837837837837838
1051509,0.9921259842519685,0.9843260188087775,0.9843260188087775,0.9316770186335404,0.8902439024390244,0.8902439024390244
1051745,0.966824644549763,0.9353846153846154,0.9353846153846154,0.7701863354037267,0.7023809523809523,0.7023809523809523
1052054,0.9827586206896551,0.9639830508474576,0.9639830508474576,0.8945147679324894,0.8211382113821138,0.8211382113821138
10558,0.6537396121883656,0.0,0.9834710743801653,0.6593406593406593,0.0,0.967741935483871
1060431,0.9367631296891747,0.9058577405857741,0.9058577405857741,0.9610389610389611,0.9658119658119658,0.9658119658119658
1066557,0.6540772532188841,0.0,0.9641943734015346,0.636986301369863,0.0,0.9387755102040817
1070357,0.6529209621993127,0.0,0.9641025641025641,0.636986301369863,0.0,0.9387755102040817
1073487,0.8412556053811658,0.8336314847942755,0.8336314847942755,0.5571428571428572,0.6099290780141844,0.6099290780141844
1079693,0.984076433121019,0.9686520376175548,0.9686520376175548,0.9873417721518987,0.975,0.975
1084284,0.7909867909867909,0.7796610169491526,0.7796610169491526,0.6358024691358025,0.7090909090909091,0.7090909090909091
1097600,0.8110749185667753,0.39058171745152354,0.42292490118577075,0.8181818181818181,0.3956043956043956,0.42857142857142855
1098181,0.9542961608775137,0.8703374777975134,0.8703374777975134,0.8978102189781022,0.8652482269503546,0.8652482269503546
1099681,0.9749854566608495,0.9464692482915718,0.9464692482915718,0.974477958236659,0.9545454545454546,0.9545454545454546
1100484,0.6228893058161351,0.0,0.7713754646840149,0.5221674876847291,0.0,0.9057971014492754
1103560,0.986449864498645,0.9758389261744966,0.9758389261744966,0.8270270270270271,0.8181818181818182,0.8181818181818182
1103785,0.9832826747720366,0.9669172932330827,0.9669172932330827,0.891566265060241,0.863905325443787,0.863905325443787
111045,0.9314128943758574,0.8197368421052632,0.8197368421052632,0.9289617486338798,0.8115183246073299,0.8115183246073299
1110954,0.6534653465346534,0.5220700152207002,0.5220700152207002,0.5592105263157895,0.593939393939394,0.593939393939394
1111424,0.84375,0.8244274809160306,0.8244274809160306,0.7812499999999999,0.8787878787878788,0.8787878787878788
1112439,0.6228893058161351,0.0,0.7713754646840149,0.5221674876847291,0.0,0.9057971014492754
11148,0.9892665474060823,0.9874776386404294,0.9874776386404294,0.29357798165137616,0.0,0.007142857142857143
1116399,0.9721792890262752,0.9474497681607419,0.9474497681607419,0.9753086419753086,0.9506172839506173,0.9506172839506173
1117083,0.5284360189573459,0.4703389830508475,0.4703389830508475,0.5377358490566038,0.4661016949152542,0.4661016949152542
1117851,0.7802755620014503,0.29488703923900117,0.5390334572490706,0.7803468208092486,0.2890995260663507,0.5481481481481482
1125778,0.6519558676028084,0.0,0.9729323308270676,0.64,0.006024096385542169,0.9640718562874252
112777,0.9616613418530351,0.9462025316455697,0.9462025316455697,0.9681528662420382,0.9493670886075949,0.9493670886075949
1138639,0.9971799210377891,0.9943757030371203,0.9943757030371203,0.8873873873873874,0.8834080717488789,0.8834080717488789
1140226,0.6233766233766234,0.0,0.4621212121212121,0.6185567010309279,0.0,0.45454545454545453
1143814,0.924401913875598,0.9180952380952381,0.9180952380952381,0.9236641221374045,0.9848484848484849,0.9848484848484849
1144363,0.9828982898289829,0.9784560143626571,0.9784560143626571,0.974910394265233,0.9785714285714285,0.9785714285714285
1144382,0.981574539363484,0.966996699669967,0.966996699669967,0.8933333333333333,0.8571428571428571,0.8571428571428571
114490,0.981417756366139,0.9673469387755103,0.9673469387755103,0.978021978021978,0.9728260869565217,0.9728260869565217
1145925,0.9690346083788707,0.9532374100719424,0.9532374100719424,0.9640287769784172,0.9436619718309859,0.9436619718309859
1153959,0.9766162310866574,0.9564032697547684,0.9564032697547684,0.8021978021978022,0.7934782608695652,0.7934782608695652
1156668,0.6570743405275778,0.0,0.9785714285714285,0.6666666666666666,0.0,1.0
1157063,0.9407540394973071,0.9285714285714286,0.9285714285714286,0.8591549295774648,0.8082191780821918,0.8082191780821918
1164168,0.9794238683127571,0.9653767820773931,0.9653767820773931,0.9098360655737704,0.8870967741935484,0.8870967741935484
1171142,0.9853479853479854,0.9781021897810219,0.9781021897810219,0.8591549295774648,0.7702702702702703,0.7702702702702703
1171966,0.9766037735849056,0.96274217585693,0.96274217585693,0.9244712990936557,0.9166666666666666,0.9166666666666666
1171995,0.4247967479674796,0.15458937198067632,0.256198347107438,0.1752988047808765,0.075,0.25274725274725274
1173332,0.9661399548532731,0.9551569506726457,0.9551569506726457,0.972972972972973,0.9464285714285714,0.9464285714285714
1177947,0.963294538943599,0.9438596491228071,0.9438596491228071,0.9,0.8802816901408451,0.8802816901408451
1179754,0.8691384950926935,0.8639825897714908,0.8639825897714908,0.8714596949891068,0.9869565217391304,0.9869565217391304
1179995,0.9963503649635036,0.9854545454545455,0.9854545454545455,0.9857142857142858,0.9436619718309859,0.9436619718309859
118166,0.9689578713968957,0.9376344086021505,0.9376344086021505,0.9691629955947136,0.9316239316239316,0.9316239316239316
1189927,0.9739027283511269,0.9693034238488784,0.9693034238488784,0.9786223277909739,0.9811320754716981,0.9811320754716981
11932,0.9358830146231721,0.8792372881355932,0.8792372881355932,0.9327354260089686,0.8728813559322034,0.8728813559322034
1194661,0.9509933774834438,0.9298701298701298,0.9298701298701298,0.9368421052631579,0.9175257731958762,0.9175257731958762
11954,0.978750804893754,0.9537869062901155,0.9537869062901155,0.979381443298969,0.9536082474226805,0.9536082474226805
1198125,0.8586080586080587,0.54296875,0.54296875,0.7580174927113703,0.46113989637305697,0.46113989637305697
1198327,0.9826989619377162,0.9659863945578231,0.9659863945578231,0.9103448275862069,0.8783783783783784,0.8783783783783784
1199549,0.9979123173277662,0.9958333333333333,0.9958333333333333,1.0,1.0,1.0
120178,0.9625668449197861,0.9233449477351916,0.9233449477351916,0.9577464788732394,0.9178082191780822,0.9178082191780822
1204304,0.9826086956521739,0.9572649572649573,0.9572649572649573,0.0,0.0,0.9310344827586207
1207305,0.9341142020497805,0.7955801104972375,0.7955801104972375,0.9043478260869566,0.75,0.75
121064,0.6298200514138818,0.0,0.9424184261036468,0.6256410256410256,0.0,0.9847328244274809
1212359,0.9149198520345253,0.8660287081339713,0.8660287081339713,0.8410256410256411,0.7857142857142857,0.7857142857142857
121906,0.9525801952580195,0.9366391184573003,0.9366391184573003,0.9470752089136492,0.9615384615384616,0.9615384615384616
1220443,0.9725490196078431,0.9482758620689655,0.9482758620689655,0.96875,0.9465648854961832,0.9465648854961832
1223739,0.9537223340040241,0.8666666666666667,0.8666666666666667,0.944,0.859375,0.859375
1224232,0.6606334841628959,0.0,0.9864864864864865,0.6666666666666666,0.0,1.0
122520,0.5519287833827893,0.009302325581395349,0.6557377049180327,0.4705882352941177,0.0,0.6333333333333333
1230998,0.9809992962702322,0.9706703910614525,0.9706703910614525,0.9747899159663865,0.9777777777777777,0.9777777777777777
123489,0.9662398137369034,0.9518348623853211,0.9518348623853211,0.7870370370370371,0.7545454545454545,0.7545454545454545
1235574,0.9724310776942356,0.9556650246305419,0.9556650246305419,0.9700000000000001,0.9607843137254902,0.9607843137254902
123956,0.9799382716049382,0.966412213740458,0.966412213740458,0.9784615384615384,0.9575757575757575,0.9575757575757575
12431,0.9571106094808126,0.954954954954955,0.954954954954955,0.9464285714285714,1.0,1.0
1244230,0.969258589511754,0.9571428571428572,0.9571428571428572,0.8920863309352517,0.8732394366197183,0.8732394366197183
1248526,0.9396433470507545,0.9305177111716622,0.9305177111716622,0.8931506849315068,0.8804347826086957,0.8804347826086957
1249048,0.9239130434782609,0.8673469387755102,0.8673469387755102,0.924731182795699,0.86,0.86
1250507,0.9873949579831932,0.975103734439834,0.975103734439834,0.9915966386554621,0.9833333333333333,0.9833333333333333
1250977,0.8740849194729138,0.8589928057553957,0.8589928057553957,0.8771929824561403,0.9655172413793104,0.9655172413793104
1251736,0.8284789644012946,0.46537396121883656,0.46537396121883656,0.8129032258064516,0.43956043956043955,0.43956043956043955
