title,artist,creator,tags,num_timing_points,num_uninherited_points,mp3_duration_seconds,song_name,variation_rating_uninherited
Kawaii,Thaehan,Cris-,-Sh1n1- Shini [_L_u_k_a_s_] Lukas Minorsonek M2Usonek walaowey High Tempo Beatmap Pack FA Featured Artist Gremio Mappers' Guild MG OMGWTF! Electronic Instrumental Video Game Chiptune,236,8,106.05714285714286,1000338,0.0660021551724137
Yotsuya-san ni Yoroshiku,Himeringo,RLC,flask nyquill winber1 skystar amamiya yuko cheesiest onosakihito utaite leave it to eight hatsune miku vocaloid,33,4,178.1812244897959,100049,0.0168367907931388
MIIRO,Roselia,Doormat,Gaia Haruto Haruto_Aizawa Meg iMage-- BanG Dream! Girls Band Party bandori garupa ガルパ ロゼリア kantai collection kancolle 艦隊これくしょん -艦これ- AKINO from with bless4 みいろ cover opening game size minato yukina 湊友希那 aiba aina 相羽あいな hikawa sayo 氷川紗夜 kudou haruka 工藤晴香 imai lisa 今井リサ nakashima yuki 中島由貴 udagawa ako 宇田川あこ sakuragawa megu 櫻川めぐ shirokane rinko 白金燐子 shizaki kanon 志崎樺音 anime video game japanese tatoe,31,13,91.97333333333331,1000852,0.1304726007538417
Kimi no namae,Fujikawa Chiai,Azunyan-,Tate no Yuusha no Nariagari The Rising of the Shield Hero ed ending 1 one full raphtalia iwatani naofumi anime japanese jpop Laika ライカ Xexyz yuituri Tamaki Kotatsu full size length version,198,15,301.008,1000897,0.0465103917503853
Kan Saete Kuyashiiwa,ZUTOMAYO,Nathan,zutto mayonaka de ii no ni. acane sukinathan scubdomino luscent 404_aimnotfound,423,32,238.3685941043084,1001507,0.1300506894227627
MIIRO,Roselia,-Mikan,Natteke Desu Nelly Imai Lisa Xetopia Lacrima myle Kanon Matsubara Shinitagari Hinsvar bbj0920 [Shana Lesus] [Shana_Lesus] Virtue- toybot Jounzan evilElvis Cami Gaia Left island newton- iljaaz adioni tatoe BanG Dream! Girls Band Party! Garupa Bandori! ガルパ！anime opening op japanese 艦隊これくしょん -艦これ- kantai collection みいろ ロゼリア minato yukina 湊友希那 aiba aina 相羽あいな hikawa sayo 氷川紗夜 kudou haruka 工藤晴香 imai lisa 今井リサ endou yurika 遠藤ゆりか nakashima yuki 中島由貴 udagawa ako 宇田川あこ sakuragawa megu 櫻川めぐ shirokane rinko 白金燐子 akesaka satomi 明坂聡美 video game AKINO from bless4 Fleet Girls Collection KanColle Animation Sequence game ver,111,14,91.97333333333331,1002819,0.1413453174833285
Fanfare,sumika,Teky,Mohab500 realy0_ kimi no suizou wo tabetai kimisui i want to eat your pancreas anime jpop j-pop,13,3,102.225,1004378,0.0195646857422352
INSIDE IDENTITY,Black Raison d'etre,Natsu,ReySHeL Xinely Gero aabc271 中二病でも恋がしたい! Lantis ZAQ Uchida Maaya Akasaki Chinatsu Asakura Azumi Uesaka Sumire Kyoto Togashi Yuuta Takanashi Rikka Nibutani Shinka Dekomori Sanae Tsuyuri Kumin Ending Wafu,30,2,262.191,100682,0.0038140134482114
Torches (TV Size),Aimer,AirinCat,エメ vinland saga ending ed japanese anime english spoes,36,13,89.994,1007032,0.1333422228148543
Killer Queen,Queen,Sinnoh,progressive rock english sheer heart attack,119,76,179.78829931972788,1007069,0.41715729156892
Goya no Machiawase,Hello Sleepwalkers,Shirahane Suou,noragami opening full version anime japanese rock,38,5,170.71020408163264,1009913,0.0234315225707727
TEEN TITANS THEME (TV Size),Puffy AmiYumi,yShadowXOP_,english cartoon network intro opening pop cartoon dc heroes -_ex_- nyantiaz,24,4,60.97602083333334,1011341,0.0491996683122361
Seishun Seminar (TV Size),Study,realy0_,Atalanta Toshino Kyoko can't study bokutachi wa benkyou ga dekinai bokuben we cant never learn 古橋文乃 furuhashi fumino 白石晴香 shiraishi haruka 緒方理珠 ogata rizu 富田美憂 tomita miyu 武元うるか takemoto uruka 鈴代紗弓 suzushiro sayumi anime japanese,135,12,90.144,1012167,0.122026979055733
Rivals,Creo,mithew,featured artist fa electronic dance mappers guild electrohouse deetz sing,48,12,271.77238095238096,1012878,0.0404750473961052
Under Pressure,Queen & David Bowie,Sinnoh,english rock hot space,151,113,236.56489795918367,1013332,0.4734430212014134
Haikei Doppelganger,ayaponzu*,Stack,impurePug kemu voxx utaite female vocalist  mustacho yukiya Elayue bashe Aunn japanese rock vocaloid GUMI,119,6,267.12,1014945,0.0187181790955375
Dame wa Dame (TV Size),Suzuki Minori,Agatsu,-akito akito newton- tejina magical senpai ed ending japanese anime,16,6,62.58986394557823,1015507,0.0798851392990323
Nasty feat. Jason Richardson,Polyphia,anna apple,New Levels New Devils Mentai Blastthekidd blast the kid instrumental rock metal,497,22,280.3140816326531,1017505,0.0749159652547179
Lamp,Co shu Nie,Seto Kousuke,Yakusoku no Neverland 約束のネバーランド Anime Japanese Shirahane Suou Enerugi Faito spoes,123,19,27.489002267573696,1018766,0.654807323481252
KillerBeast,Camellia,Mir,c96 comiket blackmagik blazing trap edm dubstep Cametek KamelCamellia かめるかめりあ ctcd-019 reform kujinn thzz BeasttrollMC YungLing Yung Ling,245,38,247.04,1019290,0.1497733160621761
Sad Dream,UNDEAD CORPORATION,Hinsvar,Flash Back metal English Featured Artist FA Mappers' Guild MG MPG 朱美 Akemi 窪田道元 Dougen Kubota 仁耶 Jinya 社長 Shachou YU-TO,185,94,266.814693877551,1019827,0.348556515566869
YELLOW,Kamiyama Yoh,Peter,Japanese J-pop Touyouigaku しあわせなおとな shiawasenaotona uki3/ewe -ziel-,35,2,178.78204081632654,1019836,0.005593402980713
Zettai Kibou Birthday (TV Size),Komaeda Nagito (CV: Ogata Megumi),Andrea,Anime Japanese Kibougamine Gakuen Zetsubou Hen danganronpa hope's peak academy side despair ending osuplayer111,49,3,90.44875283446711,1020044,0.022111968792541
irony (TV Size),ClariS,Kencho,oreimo anime Ore no Imouto ga konna ni Kawaii Wake ga Nai Clara Alice Japanese Pop opening -TV mix- -Claris- Yorita Yoshino,19,2,96.82249433106576,1020475,0.0103281784559349
Touryouka,Camellia feat. Nanahira,jonathanlfj,Toryoka Toureika captin1 apaffy kisata Giralda Nyquill Raose Rock Japanese ごーいん！ Go-In! Go In Confetto かめるかめりあ×Confetto,281,28,271.2198333333333,1022167,0.0995502418394918
Miss Tail,THE ORAL CIGARETTES,iljaaz,Black Man ImpurePug Kowari AirinCat Akito Deca Fixxis Agatsu 5150 toc japanese oral cigs rock,22,5,199.9934693877551,1022426,0.0200006530825496
Law-evading Rock,Neru feat. Kagamine Len,Mafumafu,Vocaloid regraz noffy seto kousuke seto_kousuke dorothy3242 dappo rock CYNICISM novelty japanese,14,5,97.30251700680272,1022767,0.0411089057410544
Nevereverland,nano,jas,craezy japanese rock j-rock ARKNINE ARKIX ARK IX NINE,128,11,288.9142857142857,1023428,0.0346123417721518
YELLOW,Kamiyama Yoh,Ryuusei Aika,Yugu kanor Reincarnation Necho Loneight l1106188 japanese pop jpop j-pop male vocal 有機酸 uki3 uki3/ewe 有機酸/ewe しあわせなおとな shiawase na otona 東洋医学 Touyouigaku,121,2,178.75591836734694,1023510,0.0055942203711822
Jiyuu no Tsubasa (TV Size),Linked Horizon,Chloe,Sound Horizon Revo Opening Attack on Titan ziyouzhiyi 自由之翼 Sun Rainbow Flower -Umi- 進撃の巨人 mercury2004 op2 firce777 Skystar Amamiya Yuko,9,5,90.288,102371,0.0443026758816232
O2 (TV Size),ORANGE RANGE,Emiru Ikuno 11,コードギアス 反逆のルルーシュ 続編 オー・ツー オレンジレンジ Fenette シャーリー フェネット Shirley Anime Japanese jp op opening short ver version 1 2008 rock jrock j-rock Apis035,15,9,90.28364583333334,1023775,0.0886096249897602
Citadel,Mameyudoufu,captin1,豆湯豆腐 showcase megarex ioexception deadcode ailv electronic drum n bass dnb drumstep jcore hardcore,115,8,255.36,1024712,0.0274122807017543
Dandelion,Farhan feat. GUMI,Astronic,novelty video Xandit megpoid メグッポイド rhythm game vocaloid female japanese crafTuner re:TUNED グミ pop jpop j-pop,127,4,257.2133333333333,1025776,0.0116634700119226
Daikirai,THE ORAL CIGARETTES,Nevo,MUCC cover tribute album deca synderes frostwich smokelind airincat japanese rock xchorse,58,5,176.47938775510204,1026283,0.0226655364735894
Adios,EVERGLOW,iYiyo,Dora- CharmCaster Fragmented TmacBoris korean korea kpop k-pop pop hush E:U 이유 Sihyeon 시현 Mia 미아 Onda 온다 Aisha 아샤 Yiren 이런 1st mini album Reminiscence,109,11,189.1526530612245,1028706,0.0528673525756111
"Yuunagi, Bou, Hana Madoi",Yorushika,Deca,"gillstar black loli catgirl nao tomori naotoshi cococolaco coco man fixxis luscent 404anf 404 aimnotfound synderes stwi frostwich nbuna n-buna スイ suis elma yunagi, hanamadoi jrock japanese rock",55,9,199.53061224489795,1029377,0.0400940983941904
"Yuunagi, Bou, Hana Madoi",Yorushika,Delis,mirash deetz n-buna suis elma,79,9,199.53061224489795,1029921,0.0400940983941904
Umareta Imi Nado Nakatta.,mafumafu,William K,Life Reason Live Kagurairo Artifact 神楽色アーティファクト japanese jpop kagura iro novelty,187,6,275.1738775510204,1030523,0.018170329409531
Unknown Mother-Goose feat. Hatsune Miku,wowaka,KogumaX,vocaloid kogumano-putaro wring japanese rock jrock j-rock pop jpop j-pop hitorie ヒトリエ シノダ Shinoda イガラシ ygarshy ゆーまお Yumao Re:Start ヲワカ genjitsutouhi-p 現実逃避P,321,6,285.7849166666667,1032661,0.0174956749233616
All My Friends,Madeon,Mentai,mayflower thepython defiance osuskrub quanhitter39 ffxiv final fantasy 14 stormblood good faith hugo pierre leclercq electronic house english,143,2,204.69551020408164,1034072,0.0048853050025523
AliVe,AliA,ailv,japanese pop rock EREN TKT AYAME SEIYA 岡村エレン,231,67,302.55016666666666,1034823,0.2181456408606616
starlog (TV Size),ChouCho,xChippy,Opening -Umi- Xinely qoot8123 プリズマ☆イリヤ Silver Link Prisma Illya Prismaillya,86,10,90.12,103552,0.099866844207723
Ai ni Deai Koi wa Tsuzuku,HoneyWorks feat. Kotoha,Nao Tomori,haniwa ハニーワークス Haniiwaakusu jpop japanese novelty cut hypercyte hypercute serizawa haruki jack j_a_c_k zelq haruto aizawa,17,11,108.20571428571428,1037092,0.0924165610477397
Zetsubou Billy (TV Size),MAXIMUM THE HORMONE,greenhue,Japanese anime myxomatosis myxo nao tomori lasse naotoshi,102,51,74.24,1040265,0.6734913793103449
Toxicity,System Of A Down,Icekalt,soad lasse lmt circlechu nao tomori naotoshi hectic h4d0uk3n1 GazPriest progressive metal english Serj Tankian Mirash pw384 rock,575,267,220.65632653061223,1041151,1.205494554279626
Nai Mono Nedari,KANA-BOON,Fatfan Kolek,kanaboon kana boon japanese cut ver version square,100,18,120.24163265306125,1041915,0.1413819791440365
graphite/diamond (TV Size),May'n,Ujimatsu Chiya,アズレン Azurlane azur lane anime Japanese rock OP opening eINess,48,6,90.12241666666668,1046368,0.0554800923558604
Rage on (TV Size),OLDCODEX,Konei,op opening swimming no_gu irreversible Iwatobi Swim Club,32,3,89.96571428571428,104854,0.0222306910569105
Birth (TV Size),Kitamura Eri,Amamiya Yuko,神さまのいない日曜日 Opening No_Gu Skystar Sunday Without God,28,10,88.5953514739229,104877,0.1015854652673177
The Return,NIVIRO,Nuvolina,Anto Smokelind kirylln halloween creepy spooky english electronic edm,110,39,203.8595918367347,1049327,0.1864028062532035
doors,DIRTY OLD MEN,Asuka_-,因果交流電燈と模倣芸術の櫻 MAD Pluvia サクラノ詩 -櫻の森の上を舞う- MAGIC OF LiFE マジックオブライフ sakura no uta mori ue o wo mau makura 枕 Inga Kouryuu Dentou to Mohou Geizyutsu Geijutsu video game visual novel eroge dkblaze j-rock jrock rock japanese,20,2,242.592,1049374,0.004122147473948
Furisodation,Kyary Pamyu Pamyu,Bazz B,Jpop J-pop PaRaDogi Ducky- Kazato Asa Shikibe Mayu Shizuku- Amateurre -Mikan Bazz_B Yasutaka Nakata Japanese jp pop Nanda Collection KPP Best Kimi ni 100 Percent Xenon- Xen Xehn Elcheer dora- doraemonelf,437,3,246.3620634920635,1049418,0.0081181330098106
Thriller,Michael Jackson,Myxo,halloween horror zombie english pop classic cut short version myxomatosis,49,28,311.6533333333333,1049506,0.0866347223410627
Jiyuu no Tsubasa (TV Size),Linked Horizon,Kuria,envi kanarin val0108 opening op2 attack on titan snk shingekyo wit studio production i.g. revo sound horizon,60,6,90.288,104986,0.055378344852029
Chronos (TV Size),STEREO DIVE FOUNDATION,Cris-,Blitzifyyy TheShadowOfDark Hazu- wolf3211 AirinCat Hantrik Crissa [-Crissaegrim-] Darksonic NeKroMan4ik Shokugeki no Soma Souma Shin no Sara Food Wars Season 4 Opening 4th Plate J.C.Staff Anime Japanese,95,29,90.366625,1049950,0.3098489071601379
Ontology,Shade,LMT,kichikuou rance arrange collection alicesoft eroge zelq instrumental,45,6,288.6269387755102,1050313,0.0173234003077201
CORE PRIDE (TV Size),UVERworld,HakuYT,rock jrock anime blue Ao No Exorcist Opening 1 japanese Rin Okumura FuJu NeKroMan4ik Smoke Smoke45 Kuki1537,144,97,93.31222222222222,1050996,1.0288041342684655
Shoukei to Shikabane no Michi,Linked Horizon,Cheri,Hailie DJ Lucky Full version shingeki no kyojin attack on titan season 3 part 2 Opening OP Japanese Anime attack on titan,77,17,276.3066666666667,1053162,0.057906673744149
Kimi no kioku,Roselia,domSaur,bang dream! girls band party bandori ロゼリア shoji meguro 目黒将司 persona 3 ペルソナ３memories of you cover video game japanese,19,6,126.36,1053345,0.0395694840139284
Syzygia,Camellia,Lasse,collab Mir GALAXY BURST Electronic osu!international mapping contest #3 o!imc3,895,2,254.7461224489796,1053528,0.0039254768252666
Hoshi ga Furu Yume (TV Size),Aoi Eir,-Eresh,fgo f/go -絶対魔獣戦線バビロニア- zettai majuu sensen japanese anime ending fgo ducky-,26,6,89.5738775510204,1053771,0.0558198454359871
Yuuki wa Doko ni? Kimi no Mune ni!,Aqours,Sotarks,Love Live! Sunshine!! 2nd season school idol project yuki Chika Takami 高海千歌 Anju Inami 伊波杏樹 Riko Sakurauchi 桜内梨子 Rikako Aida 逢田梨香子 Kanan Matsuura 松浦果南 Nanaka Suwa 諏訪ななか Dia Kurosawa 黒澤ダイヤ Arisa Komiya 小宮有紗 You Watanabe 渡辺 曜 Shuka Saitou 斉藤朱夏 Yoshiko Tsushima Yohane 津島善子 Aika Kobayashi 小林愛香 Hanamaru Kunikida 国木田花丸 Kanako Takatsuki 高槻かなこ Mari Ohara 小原鞠莉 Aina Suzuki 鈴木愛奈 Ruby 黒澤ルビィ Ai Furihata 降幡 愛 ed ending where can you find courage? inside your heart! full version japanese anime vocalist smokelind,120,4,284.2122448979592,1054647,0.0105554917279411
Fix You (Feint Bootleg),Coldplay,Aka,dnb drum and bass techno remix,73,9,130.29877551020408,105596,0.061397353648757
Wild Side (TV Size),ALI,Kroytz,-Anime Ver.- ビースターズ BST BAND Version Alien Liberty International Jazz Anime Japanese English French Opening OP Night Mare Luna Yuuya_ke HowRengar Kowari DeviousPanda Kazato Asa Shizuku- BarkingMadDog BMD kimchii42 -Mikan,399,132,89.2,1055990,1.468609865470852
Nirvana (TV Size),MUCC,-Mikan,Agatsu Frakturehawkens OzzyOzrock Nardoxyribonucleic Cynplytholowazy -GN Junior Blizs ムック inu x boku the dog and me secret service opening op japanese anime,30,5,92.856,1057449,0.0430774532609632
Bad Romance,Lady GaGa,Kytoxid,the fame monster,21,3,166.6089375,10583,0.0120041579402065
Kataomoi,Aimer,Moecho,beren エメ studio album best selection blanc daydream androp takahito uchisawa kenji tamai masahiro tobinai 片想い one sided love unrequited japanese pop jpop storyboard,403,118,207.86666666666667,1058659,0.5628608082103913
We're Still Underground,Eve,Kaitjuh,Sylvarus otogi おとぎ utaite we are bokura mada japanese pop rock jpop j-pop jrock j-rock,222,5,284.3333333333333,1059169,0.0140679953106682
bullet,Co shu Nie,Gillstar,synderes frostwich sparhten amiya xenon japanese anime pure ed ending サイコパス,56,5,157.4661224489796,1060156,0.0254022893165228
Mold,Nekrogoblikon,Icekalt,melodic death metal english fa featured artist welcome to bonkers hectic nao tomori naotoshi h4d0uk3n1,111,12,233.74367346938772,1061153,0.0470600972284309
IT Is The End,Ice Nine Kills,Blitzifyyy,Fix XZeniFX Nelliel [-Evil-] Mimari TheMefisto The Silver Scream INK its it's Spencer Charnas Ricky Armellino Patrick Galante Joe Occhiuti Dan Sugarman Justin DeBlieck Metal Metalcore English Pennywise Less Than Jake Fenix TX JR Wasilewski Buddy Schaub Will Salazar,62,7,284.8130612244898,1061532,0.0210664496010272
The Skin Thief,Nekrogoblikon,LMT,goblin melodic death metal melodeath welcome to bonkers featured artist mappers guild hectic h4d0uk3n1 itswinter SILENCE PLAYER english,23,9,188.4473469387755,1061535,0.0424521763238148
More-more LOVERS!!,Aso Natsuko,Beomsan,えむえむっ！ Sonnyc Dailycare milr_ japanese anime ed ending 前山田健一 畑亜貴 Kenichi Maeyamada morinaga [ White Music ] [_White Music_] pop jpop j-pop Aki Hata,68,3,232.81333333333333,1062273,0.00859057327759
Meteora,Imy,MiyohashiKoori,japanese rock jrock j-rock みゅー myu アイミー fa featured artist aitsuki nakuru 藍月なくる gfmrt riana - azrael leo16834 loneight KwAIMSuckASFuk ohm002 L18,123,18,235.02367346938772,1062770,0.0723331388240524
faithlessness,Maison book girl,newton-,stixy shizuku- kazato_asa deppyforce nekroman4ik image 矢川 葵 yagawa aoi コショージ メグミ koshouji koshoji coshoji coshouji megumi 井上 唯 inoue yui 和田 輪 wada rin tokumajapan japanese pop jpop idol,115,37,256.6037188208617,1063163,0.1402941475884535
Junjou Armeria,ShinRa-Bansho,Hey lululu,シンクロ synchro kaztora あやぽんず* ayaponzu* 広有射怪鳥事 ～ Till When? 東方妖々夢 ～ Ancient Temple 魂魄 妖夢 Konpaku Youmu 上海アリス幻樂団 Team Shanghai Alice touhou zun japanese video game Kirylln lu^3,115,71,275.9575510204082,1063655,0.2536622018174934
"GIANTS (feat. Becky G, Keke Palmer, SOYEON, DUCKWRTH, Thutmose)",True Damage,Sylas,(G)I-DLE Akali Yasuo Qiyana Senna Ekko salty Sanzu_Alternate hip-hop rap video game riot games music team popstars kda worlds 2019 english korean spanish saltylucario saltking huonguithu thekoala hip hop,69,8,193.97,1063804,0.0360880548538433
Jiyuu no Tsubasa (TV Size),Linked Horizon,Bass,crn caren_sk rock aot attack on titan wings of freedom eren jaeger mikasa ackerman armin arlert levy rivaille snk revo pony canyon happy30 flask wa_ shingeki no kyojin Japanese anime,15,3,89.2029375,106440,0.0224207863109889
TRAUMATIC SYNDROME -Lenboxx Remix-,Adust Rain,eiri-,Ayyri Maot Enerugi Enerugii Sparhten Amiya Dementation Hey lululu lu^3 Hey_lululu IsomirDiAngelo KKipalt fieryrage Sakura Blossom Sakura_Blossom 東方Project Touhou Team Shanghai Alice ZUN SA TH11 Chireiden Earth Spirit Palace Satori Komeiji 古明地さとり Maiden 3rd Third Eye 少女さとり Nightmare Essence Reitaisai 2 RTS2 kissssy okogeeechann K.ShawZ mirimo A.M.A Kouroumu 10 Japanese Video Game Metal,65,10,216.5351700680272,1064743,0.0415636868466796
Zov mayaka,Fleur,smozit,Тысяча светлых ангелов russian rock piano starry night The Great Wave off Kanagawa Mirash schoolboy Komore Dystonia,46,3,267.6298333333333,1065266,0.0074730084276852
ILY,Panda Eyes,Cynplytholowazy,Featured Artist FA KIKO The Harmonic War EP Electronic DnB drum'n'bass Instrumental Ciyus Miapah Fort,87,18,229.30285714285716,1066709,0.0741377591706539
"In the soil, daily life with a sardine",SakiZ,eiri-,"Ayyri Djulus Yooh At the Ryugu, Daily Life on Turtle Back ころんば イワシがつちからはえてくるんだ Iwashi ga Tsuchi kara Haete Kurunda Kasane Teto UTAU Japanese Electronic MAD",18,5,58.496,1067029,0.0683807439824945
Blue Bird,Ikimonogakari,Black Man,Xenon- Xehn Xen ImpurePug Anime Japanese Naruto Shippuden Opening 3 Three Fixxis,180,69,218.64489795918368,1067064,0.3110065710872162
ROB THE FRONTIER,UVERworld,Crissa,nanatsu no taizai kamigami no gekirin the seven deadly sins anime japanese op opening full ver version [-crissaegrim-],72,7,231.17786848072564,1067110,0.025954041532744
ROB THE FRONTIER,UVERworld,Yudragen,Nanatsu no taizai kamigami no gekirin seven deadly sins wrath of the gods meliodas elizabeth revival of the commandments frontier synderes kowari chaoticred -zeraora -harpuia- Saronk frostwich ShockoLatte -_Frontier_-,81,8,231.17786848072564,1067794,0.0302797151215347
bunny,Kamiyama Yoh,Peter,Japanese pop J-pop ゆめみるこども Yumemiru kodomo 2nd mini Album uki3/ewe,29,4,214.49142857142857,1070206,0.0139865728900255
D-TecnoLife (TV Size),UVERworld,Black Man,xenon- xehn xen MaridiuS Agatsu Seto Kousuke ブリーチ tomadoi Shiinoha Kotone Fixxis anime japanese opening,43,16,87.37959183673469,1073128,0.171664798206278
King For A Day (feat. Kellin Quinn),Pierce The Veil,attendant,collide with the sky alternative metal punk post hardcore sleeping sirens english,224,7,236.2933333333333,1074059,0.0253921679268705
"GIANTS (feat. Becky G, Keke Palmer, SOYEON, DUCKWRTH, Thutmose)",True Damage,Crissa,dmg lol ekko akali qiyana senna yasuo hazu- (g)i-dle pop english korean spanish riot games music team harloe benjamin rice the line animation [-crissaegrim-],76,6,191.69333333333333,1079428,0.0260833275370383
Anoyo-iki no Bus ni Notte Saraba.,TUYU,Deca,black mirash man impurepug kineticdog tsuyu ぷす pusu pasu 礼衣 rei ray あじゅん azyun farewell on that basu やっぱり雨は降るんだね yappari ame wa furun da ne it's raining after all japanese rock,95,6,195.816,1080224,0.0255341749397393
Kakusei,Superfly,moph,flake プロメア 越智志帆 Shiho Ochi awakening ambitious jpop japanese anime pop,527,237,255.45142857142855,1080252,0.923854688618468
Munou (TV Size),oesterreich,Paul Blart,Tokyo Ghoul osterreich rock opening op anime TV Size Japanese door weapon xIced Kloyd P1Twist dog food,200,34,89.93959183673469,1080899,0.3669129392971246
RISE (TV Size),MADKID,spoes,マッドキッド tate no yuusha no nariagari the rising of the shield hero opening op anime japanese jp,20,4,90.83226757369614,1081792,0.0330279104566664
Fukashigi no Karte (TV Size),Futaba Rio (CV: Tanezaki Atsumi),jiebi,pop j-pop jpop Anime Japanese Ending Seishun Buta Yarō Yarou wa Yumemiru Shōjo Shoujo no Yume o Minai ao-buta aobuta Puberty Syndrome: Abnormal experiences during adolescence due to sensitivity and instability. Rascal Does Not Dream of Bunny Girl Senpai 桜島麻衣 瀬戸麻沙美 古賀朋絵 東山奈央 双葉理央 種﨑敦美 豊浜のどか 内田真礼 梓川かえで 久保ユリカ 牧之原翔子 水瀬いのり Sakurajima Mai Seto Asami Koga Tomoe Touyama Toyama Nao Futaba Rio Tanezaki Atsumi Toyohama Nodoka Uchida Maaya Azusagawa Kaede Kubo Yurika Makinohara Shouko Shoko Minase Inori ending mysterious patient chart carte karute 双葉 理央 Astronic gibee games yShadowXOP_ zhu Nyantiaz,90,23,61.06,1083001,0.3603013429413691
"1,000,000 TIMES",MY FIRST STORY feat. chelly (EGOIST),A r M i N,デュエル・マスターズ プレイス 1000000 collab MFS Myfirststory opening video game mobile japanese rock j-rock jrock Armin A_r_M_i_N Sotarks Iljaaz Airincat Jian Seolv Lukas [Lukas] [_L_u_k_a_s_] Affirmation Neoskylove NeoSL HabiHolic Nelliel Kowari,30,8,90.40160416666669,1083237,0.0774322542672431
Routine,Silent Siren,Kuki1537,サイレントサイレン major 3rd third album j-pop japanese female vocal サイサイ pop jpop cut version,102,59,95.5072335600907,1083437,0.60728384477295
Fly far bounce,Nekomata Master,Cubby,DanceDanceRevolution A DDR jubeat clan MÚSECA 1+1/2 MUSECA pop'n music うさぎと猫と少年の夢 SOUND VOLTEX IV HEAVENLY HAVEN SDVX 4 seonah nostalgia BEMANI PIANO COLLECTION Naoyuki Satou 佐藤直之 milr_ 10nya cubby video game [ White Music ] [_White_Music_] Cubbby -_Frontier_-  Frontier video game instrumental electronic,50,7,107.00718820861678,1083766,0.0560709995323178
The World's End (TV Size),Horie Yui,Bazz B,-Mikan Mikan Bazz_B silky fuyuyu- Kanau Mamayu Heilia yamakudzi bossandy cami -Joakh ワールドエンドの庭 Golden Time 2nd opening op anime japanese worlds World End no Niwa jpop pop j-pop,111,32,92.016,1084537,0.3368979307946443
STARLET SEEKER,Kitamura Eri,CoLouRed GlaZeE,delis shirohamymommy smm 証×明 -SHOMEI- japanese pop,84,18,247.6669387755102,1085124,0.068640570614914
Yotsuya-san ni Yoroshiku,Himeringo,Delette,j-rock jrock japanese utaite leave it to eight hatsune miku vocaloid unranked mapper unrankedmapper wenect wenet halgoh nekroman4ik atix174 miraui milr_ 619 maruoko,136,4,178.1812244897959,1085236,0.0168367907931388
24eeev0-$,Frums,Niva,frumsxyz frums.xyz frumsdotxyz 24 evenly-spaced bpm increases renoise,74,36,146.2595918367347,1086289,0.2393005447401321
In My Remains,Linkin Park,384059043,living things alternative DJNightmare,44,9,200.75102040816327,108661,0.0398503578399479
Tao Hua Xiao,Wang Rui,Muziyami,peach blossom CPop C-Pop Pop Chinese 古风 oriental Bilibili Cover Rearrangement 纳兰寻风 na lan xun feng 西门振 xi men zhen 青萝子 qing luo zi OP opening xiao nv hua bu qi I Will Never Let You Go Houshou Hari DaCaiGou Kisaki dahkjdas -OvO-,71,4,196.296,1087774,0.015283041936667
"Evening Calm, A Certain Day, Illusion of Flowers",Yorushika,Ryuusei Aika,"Japanese Rock J-Rock JRock Female Vocal Yuunagi Bou Hanamadoi Yuunagi, Bou, Hana Madoi ナブナ nbuna n-buna スイ suis エルマ elma Yugu Sandrew kanor Agatsu Flask Darky1",190,9,198.58285714285716,1087943,0.0402854511970534
Vai! Ya! Vai!,JUNNA,Yohanes,Yunna Vaiyavai Japanese J-Pop Pop,24,4,250.36666666666667,1088269,0.0119824257755292
Dance with Minotaurus,Aqours,Sotarks,Love Live! Sunshine!! 未体験HORIZON Chika Takami 高海千歌 Anju Inami 伊波杏樹 Riko Sakurauchi 桜内梨子 Rikako Aida 逢田梨香子 Kanan Matsuura 松浦果南 Nanaka Suwa 諏訪ななか Dia Kurosawa 黒澤ダイヤ Arisa Komiya 小宮有紗 You Watanabe 渡辺 曜 Shuka Saitou 斉藤朱夏 Yoshiko Tsushima Yohane 津島善子 Aika Kobayashi 小林愛香 Hanamaru Kunikida 国木田花丸 Kanako Takatsuki 高槻かなこ Mari Ohara 小原鞠莉 Aina Suzuki 鈴木愛奈 Ruby 黒澤ルビィ Ai Furihata 降幡 愛 school idol project kowari smokelind akitoshi -laura- corinn japanese pop,29,3,135.61104308390023,1088997,0.0147480614743346
Black Catcher (TV Size),Vickeblanka,HakuYT,black asta demon clover anime japanese opening 10 yami yuno licht lumiere fuju,82,47,90.68195011337868,1089606,0.507267432410603
Black Catcher (TV Size),Vickeblanka,Kuki1537,clover opening op 10 hazu- anime japanese male vocal,94,43,90.68195011337868,1089673,0.4631572208966375
Yume wo Uchinuku Shunkan ni! (TV Size),Poppin'Party,Doormat,Kyle73 Gaia バンドリ！ ガールズバンドパーティ！ Girls Band Party bandori garupa ガルパ popipa ポピパ ポッピンパーティ Straight Through Our Dreams! ending ed three third toyama kasumi 戸山香澄 terakawa aimi 寺川愛美 hanazono tae 花園たえ otsuka sae 大塚紗英 ushigome rimi 牛込りみ nishimoto rimi 西本りみ yamabuki saya saaya 山吹沙綾 ohashi ayaka 大橋彩香 ichigaya arisa 市ヶ谷有咲 itou ayasa 伊藤彩沙 anime video game japanese,28,11,90.144,1090503,0.1109336173233936
