song_id,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
1000078,0.8839103869653767,0.8821138211382114,0.8821138211382114,0.8870967741935484,1.0,1.0
100019,0.9825783972125435,0.9701149425287356,0.9701149425287356,0.7777777777777778,0.7706422018348624,0.7706422018348624
1000309,0.7550387596899225,0.22846441947565543,0.6175869120654397,0.7469135802469135,0.23383084577114427,0.6178861788617886
100040,0.976271186440678,0.9536423841059603,0.9536423841059603,0.972972972972973,0.9473684210526315,0.9473684210526315
10006,0.9231788079470199,0.7855361596009975,0.7855361596009975,0.835978835978836,0.7213930348258707,0.7213930348258707
1001238,0.9676025917926566,0.9372384937238494,0.9372384937238494,0.9655172413793104,0.9333333333333333,0.9333333333333333
1001305,0.9504950495049506,0.9166666666666666,0.9166666666666666,0.9473684210526315,0.9487179487179487,0.9487179487179487
1001653,0.76056338028169,0.24857685009487665,0.5907692307692308,0.7570093457943925,0.25,0.5975609756097561
1001673,0.9769820971867007,0.9597989949748744,0.9597989949748744,0.9795918367346939,0.96,0.96
1001722,1.0,1.0,1.0,1.0,1.0,1.0
1002317,0.5924170616113743,0.0,0.8732394366197183,0.5904761904761904,0.0,0.9444444444444444
1002716,0.9763779527559056,0.9657320872274143,0.9657320872274143,0.975,0.9629629629629629,0.9629629629629629
1002784,0.96,0.9407265774378585,0.9407265774378585,0.9609375,0.9461538461538461,0.9461538461538461
1002960,0.9409090909090909,0.9256756756756757,0.9256756756756757,0.9387755102040816,0.9662162162162162,0.9662162162162162
1004116,0.9842696629213482,0.9690265486725663,0.9690265486725663,0.9821428571428572,0.9649122807017544,0.9649122807017544
100445,0.9818780889621087,0.9770491803278688,0.9770491803278688,0.9803921568627451,0.974025974025974,0.974025974025974
1004468,0.9344262295081968,0.8769230769230769,0.8769230769230769,0.9354838709677419,0.8787878787878788,0.8787878787878788
1004928,0.9179723502304147,0.8847517730496454,0.8847517730496454,0.9191176470588235,0.8936170212765957,0.8936170212765957
100517,0.9769820971867008,0.9646464646464646,0.9646464646464646,0.0,0.0,0.9795918367346939
1005492,0.648074369189907,0.0,0.9568627450980393,0.9820359281437125,0.9647058823529412,0.9647058823529412
1005889,0.782212086659065,0.7571743929359823,0.7571743929359823,0.7818181818181817,0.9298245614035088,0.9298245614035088
1006690,0.8788426763110307,0.5783521809369951,0.5783521809369951,0.8736462093862816,0.5806451612903226,0.5806451612903226
