title,artist,creator,tags,num_uninherited_points,mp3_duration_seconds,song_name,variation_rating_uninherited
Character,Ryokuoushoku Shakai,Amateurre,"daredatte need you datte nijuu da actor japanese pop jpop j-pop ryokushaka 森永製菓 ""受験にinゼリ-2022"" morinaga seika juken ni in jelly - 2022 commercial cm 長屋 晴子 Haruko Nagaya 小林 壱誓 Issey issei Kobayashi peppe 穴見 真吾 Shingo Anami Green-yellow society green yellow midorijeon flake shizuku- ayesha altugle kazato asa shikibe mayu bongo jiysea kyuuchie wen big sis god haachama vaporfly red crewmate bigger deca liyuu rielle asagi tsukinyuni tsunyun lowgraphics",2,249.42666666666668,2025917,0.004009194419201369
Terekakushi Shishunki,Sana,litoluna,HoneyWorks vocaloid Kagamine Len,5,209.35733333333334,202677,0.01910608974767224
Swing It!!,"Fear, and Loathing in Las Vegas",Guy,PHASE 2,4,218.72329166666665,204159,0.013715960367732519
Frightmare,Strangers feat. Myles Travitz,Shadren,complextro electro house alexabm trigonometry bragador collaboration collab,4,285.5045,204319,0.010507715289951647
Mopemope,LeaF,Daycore,monthly beatmapping contest stompy_ mbc4 mbc 4 fa featured artist mappers' guild mg mpg bms of fighters ultimate video game happy upbeat glitch hardcore horror electronic instrumental breakcore,2,110.44571428571429,2063704,0.009054221854304635
Mono Crossroad,Amatsuki & Midori Inu.,sheela901,kakifly chirony ariep monocross road duet utaite Monokurosurodo vocaloid hatsune miku nico douga,2,224.10983333333334,206939,0.004462097825545361
Startear,Haruna Luna,Melophobia,Sword Art Online II SAO 2 Ending 2nd season shinon kirito phantom bullet gun gale ggo,3,300.4865306122449,208426,0.006655872381117969
IGNITE,Aoi Eir,Frostmourne,Full Version Opening SAO Kirito Asuna Sinon Asada Shino Shinon Death Gun Gale Online Phantom Bullet ソードアート・オンラインⅡ,2,243.618,209170,0.004104787002602435
EXTRA MAGIC HOUR,AKINO with bless4,wcx19911123,甘城ブリリアントパーク TV Size opening Fycho xxdeathx,2,90.01891666666667,218098,0.011108776210926036
Sonic Heroes,Crush 40,Krisom,Rokodo Roko-Don,2,208.36,21836,0.004799385678633135
Romeo and Cinderella,Hatsune Miku,Nekoo[],samiljul Glass doriko kiru,2,280.93725,21954,0.003559513734828685
Asu no Yozora Shoukaihan,Orangestar,Gelbana,ia -ARIA ON THE PLANETES- vocaloid m.b. tsumetaku crn caren_sk iyasine,3,176.93333333333334,219728,0.011303692539562924
Marukaite Chikyuu,Takahashi Hiroki,ByBy_ChAn,hetalia japan nihon 日本 AIR Kenterz ErunamoJAZZ Estellia-,2,156.8391836734694,220496,0.006375957694870087
Daidai Genome,Tsunamaru,Lust,Orange Genome Hatsune Miku Append Mezame-P Wakotsu-P f*cla Not-116 kenji kinshara,2,220.78691666666666,221954,0.004529253884684442
1/2,Kawamoto Makoto,Natsu,opening El Guerrero samurai x Rurouni Kenshin Meiji Kenkaku Romantan One Half,4,103.51733333333334,222119,0.028980653803549805
Liar Mask anime size,Mayama Rika,Aerous,agk Akame ga Kill! Second Opening TV Sellenite IamKwan captin1 -Yuzuriha-inori-,5,90.024,224203,0.04443259575224385
AMAZING BREAK (TV-size),TERRASPEX,kunka,opening -maruk- kunkakunkakunkakunka テラフォーマーズ bugs anex mars,2,89.352,225905,0.0111916912883875
Liar Mask anime size,Mayama Rika,smallboat,akame ga Kill! tv size opening takahiro tetsuya square enix white fox gangan comic joker black red eye girl anigi king blood ice zan slash sword cut head kill death die night raid Irie Miyuki Hollow Wings,5,90.096,226582,0.044397087551056647
U.N. Owen was her?,Len,Louis Cyphre,Flandre Scarlet lepidon lepidopodus,2,130.90491666666668,22699,0.007639132474652403
Susume*Tomorrow (TV Size),u's,Atsuro,Sunrise ラブライブ muse Kousaka Honoka Minami Kotori Sonoda Umi Emi Nitta Aya Uchida Suzuko Mimori START:DASH!! ending,2,118.09959183673469,228109,0.008467429772174299
Kiss no Hitotsu de short,Sasaki Sayaka,Momovely,feng chiisana kanojo no serenade ending litoluna wring satellite dagger-gazel shirakai kacha,2,105.29841666666667,228678,0.009496818961348737
Mangekyou,Kotoge Mai,Oracle,cRyo[iceeicee] Frostmourne Atoguru Kaleidoscope 東方風神録 ～ Mountain of Faith Hina Kagiyama's theme Dark Side of Fate 運命のダークサイド W*M K2 幻想天舞 ～GENSOUTENBU～ C-CLAYS,3,205.01433333333333,230094,0.009755415475015568
Shirushi (TV Size),LiSA,aigoh,Sword Art Online SAO ED ending 3 Mother's Rosario,2,89.97104166666666,232301,0.01111468736468447
"Souon!! Now,Thank You!",Silver Forest,eveless,0989596108 Pokie Lisa Natsumi Izayoi Sakuya The Maid and the Pocket Watch of Blood Lunar Clock Luna Dial,2,90.67102040816326,23251,0.011028882166522617
Netsujou no Spectrum,Ikimono Gakari,xxdeathx,opening tv_size 七つの大罪 the seven deadly sins kibbleru soga tt_mouse,2,90.024,232935,0.011108148938060962
"Listen, Miku; Don't Say ""Bad Marisa Ass Apple Irony""",DJ~MoExx,Mashley,k-on htt yoko hikasa vocaloid hatsune iosys masayoshi minoshima imogen heap double haruhi hare hirano aya claris florence machine jarby  blue dragon lilac mariobros777,4,159.13533333333334,23312,0.01885187869444456
Face Down,Feint,phaZ,Stjpa Bonsai dnb cut,2,121.21185941043083,240329,0.008250017818916038
Renatus,Soleily,Deif,MBC7 Unisphere 地球ヤバイEP Chikyu Yabai,4,237.68816326530612,241526,0.01262157929442796
All'arrembaggio (TV Size),Cristina D'Avena & Giorgio Vanni,Armin,Kuroneko-sHerald Lucifer Louis Cyphre kuro Krisom,2,61.8969375,24203,0.01615588816490315
Rashisa,SUPER BEAVER,Milan-,deetz barakamon full version naru junon boy opening handa seishuu,2,267.34245833333335,248087,0.003740520702301464
Theme for Scanty & Knee Socks,TeddyLoid,ztrot,devils angels hardstyle gladi gladiool larto backfire I want you,3,253.41387755102042,24886,0.007892227605401505
Judgement in the Sixtieth Year ~ Fate of Sixty Years,ZUN,DarkDunskin,shikieiki yamaxanadu Phantasmagoria of flower view Stage Final Fight69 OnosakiHito PoFV,7,271.20325,25369,0.022123628680703493
happily ever after,Nakagawa Shouko,smallboat,天元突破グレンラガン Shokotan best sound meg rock GAINAX tokyo hot blood robot fight final universe super drill anime Simon Kamina Yoko baldrace Tsukuyomi,3,210.456,253823,0.009503174060136087
Do a Barrel Roll!,,Remco32,Starfox Star fox Nintendo 64 N64,4,48.039125,2569,0.06244909748043912
F.I,44teru-k,AngelHoney,Frederic Chopin holic 44teru-k respect for Chopin O2jam Classical fantasie impromptu mix Ultimate Fantasy Electro Fantasy OST gow3 gowww lepidopodus,4,136.1320625,25828,0.02203742413731519
Juu Mensou,Megpoid GUMI,m i z u k i,yuzuki YM mizuki y_u_z_u_k_i kaichi HannyaG,2,221.70120833333334,26011,0.004510575325762207
Asgard (Short Ver.),Yousei Teikoku,osuplayer111,Louis Cyphre Lucifer Kite kanpakyin Visual Novel,2,100.67591666666667,26334,0.009932862129390428
Dangerous (Nightcore Mix),Cascada,osuplayer111,Trance deadbeat Louis Cyphre Lucifer,3,143.31633333333335,26452,0.013955143517021784
Innocent Blue (TV Size),DeviceHigh,- S e k a i  -,____A_A  Xeno HeatKai Sekai Saionji Makoto Ito Kotonoha Katsura,2,90.61875,26544,0.011035243809917925
Mayonaka no Orchestra (TV Size),Aqua Timez,Haneii,Ending lepidopodus ztrot,2,89.67836734693877,26716,0.0111509612583746
Oceanus,cosMo@BousouP,Broccoly,Okeanos cosMo AD:PIANOⅢ Diverse System instrumental winber1 fortune irreversible helloscv asagi,2,251.8726530612245,267767,0.003970260319435801
Kokuhaku Yokou Renshuu,sana,deetz,honeyworks milan- confession rehearsal 好きなひと。 Suki na Hito. shito,3,159.97920833333333,275283,0.012501624560066529
Attakain Dakara,Anba,Shiny-,honeyworks kumamushi hatsune miku vocaloid Because It's Warm DavidEd Fizz Smug-,2,82.28571428571429,276201,0.012152777777777776
Fuyu ni Saku Hana,Mitsuki Kotono,fuyuyu-,feng9th eroge kanojo no seiiki -yuzuriha 7ka -nanaka-,4,111.151,284403,0.026990310478538206
Kyoai,Comp,karenying,aesopl19193 KanaRin buta-otome ranko paprika u.n. owen was her? flandre scarlet,2,186.3681179138322,28609,0.00536572462711864
Piranha (Maffalda Reloaded Trap Mix),Alipio Martins,Tarrasky,sunosz irreversible asphyxia spectator nhawak brazil alarido blue dragon drum and bass dnb dubstep dubstrap,3,296.0195918367347,287873,0.006756309565831274
Itoshi Kimi wo Mitsuke ni,Atoguru,bakabaka,KOUSAI  C-CLAYS Mai Kotoge littlecar3370 qinche daidai  moriya suwako,4,268.021625,29044,0.011193126674013712
A Whole New World God Only Knows (TV Size),Oratorio The World God Only Knows,DJPop,ELISA kanpakyin KanaRin,4,89.31266666666667,29100,0.03358986034082512
Kibou no Uta(TV anime Ver.),ULTRA TOWER,eINess,Shokugeki No Soma opening kawaiwkyik,5,89.93958333333333,297204,0.0444742998772324
Story,FELT,Yohanes,美歌 NAGI☆ Mika ZUN Reitaisai SP2 kaeidzuka 東方花映塚 ～ Phantasmagoria of Flower View フラワリングナイト東方花映塚 th09 Sakuya Izayoi Flowering Night Touhou Rebirth yaldo_27 Fantastica Blizs Fizz,2,251.24571428571429,297409,0.003980167394468705
3331,nameless,Milan-,pishifat appleeaterx utaite ナノウ Nanou ke-sanβ 初音ミク cut short version Waltz Of Anomalies,2,126.07369614512471,297558,0.007931868665521553
Look At Me Now,Chris Brown Feat. Busta Rhymes & Lil Wayne,Mafiamaster,rap Louis Cyphre Lucifer,2,228.552,29859,0.004375371906612062
Haru Modoki,yanaginagi,Aerous,jmmxps yahari ore no seishun love comedy wa machigatteiru zoku my teen romantic snafu 2 oregairu captin1 momochikun celsiuslk tv size,2,90.22695833333333,300312,0.011083162044603263
My Immortal,Evanescence,narakucrimson,Lanttu,2,278.63,30069,0.0035889889818038257
UNBALANCED LOVE,Printemps,ZZHBOY,高坂穂乃果 Kousaka Honoka 新田恵海 Nitta Emi 南ことり Minami Kotori 内田彩 Uchida Aya 小泉花陽 Koizumi Hanayo 久保ユリカ Kubo Yurika school idol project muse LL lovelive,2,270.52408333333335,300750,0.0036965285592256265
violet flow,Ruppina,Shad0w1and,MAD WHITE ALBUM2 ALBUM One Piece Free Will SakuraMai Melody m1223961117 DreaM117er,2,165.51183673469387,302913,0.006041863952020202
Kuchizuke Diamond,WEAVER,Blizs,yamada kun to nana nin no majo and the seven witches opening tv size byfar Padge14 [_Zzz_] Fantastica,2,91.08897959183673,303762,0.010978276455405793
ambiguous,GARNiDELiA,captin1,kill la opening full maria luxodeh sukinathan natsu,3,271.3338775510204,303867,0.007370992586887455
Theater Love Song,nameless,Milan-,appleeaterx pishifat saut n-buna utaite 歌ってみた ナブナ,2,99.9615873015873,307221,0.01000384274594368
Before My Body Is Dry (tomatomerde remix),Hiroyuki Sawano feat. Mika Kobayashi,ProfessionalBox,dnb drum and bass liquid -kevincela- mao asphyxia キルラキル,3,208.70215419501133,310717,0.00958303476892337
Star Wars Theme,Meco,LuigiHann,Disco,10,171.7289375,3108,0.052408173782592694
Marie-Luise,Lily,spboxer3,wmfchris,3,260.5975,31408,0.007674670708659906
The Story Of Us,Taylor Swift,Mok,Speak Now Larto Gonzvlo,2,265.80125,31469,0.00376220954566617
Kodoku no Kakurenbo,Himeringo,Asahina Momoko,vocaloid IA 150P utaite nico douga mokori m_o_k_o_r_i winber1 halloween reol Frey CloudSplash16 little sionkotori,5,230.65491666666668,319791,0.017341923847999482
Go to Church (feat. Snoop Dogg & Lil Jon),Ice Cube,TicClick,Laugh Now Cry Later rap collaboration alacat EvilElvis FCL,2,240.2569,319999,0.004162211366250043
Helena,My Chemical Romance,pishifat,cut three cheers for sweet revenge kyshiro gero mcr metal alternative punk,4,125.99391666666666,320194,0.0238106733989141
Arrival of Tears,Ayane,Natsu,Tatsh Dark Accelerator KSHR jonathanlfj Gero Broccoly Aka Gamu Cilvery Natsu Asphyxia DakeDekaane Skystar Fycho alacat Guy EvilElvis captin1 Luna- amamiya yuko visual novel eleven,2,321.28,321425,0.003112549800796813
Inner Universe (TV Size),Yoko Kanno feat. Origa,jericho2442,stand alone complex 1st first gig OP opening gits russian spboxer3,2,91.21958333333333,32189,0.010962558295687604
Doubt & Trust (TV Size),access,Katsuri,op3 opening theowest AXS,3,89.8635,32421,0.02225597712085552
Aerodynamics Girls and Boys Song,Hana,Patchouli,KEROQ Kukirikigaku Shoujo to Shounen no Uta Suzully Kitsuneko TTTL,2,253.8822448979592,32430,0.003938833928311614
Hanagoyomi short version,Ayumi.,Fushimi Rio,galgame eroge opening applique PinkHeart Syameimaru-Aya iMage-- Meg chenwu,2,107.112,324828,0.009336022107700351
2010 (feat. Dave Lombardo),Apocalyptica,pishifat,ringating cello thrash alternative metal worlds collide seventh 7th symphony slayer,2,179.57104166666667,324990,0.00556882663662594
I Really Like You,Carly Rae Jepsen,tutuhaha,Shad0w1and beren,2,204.9124375,326748,0.004880133252038447
Stay by my side,Draw the Emotional & Foreground Eclipse,- Milhofo -,seated with liquor ゆよゆっぺ yuyoyuppe 柿チョコ withered leaf ティアオイエツォン perfect cherry blossom 東方妖々夢 kakichoco kakicho touhou davided,2,206.27483333333333,327696,0.00484790114159992
Higurashi no Naku Koro ni,Eiko Shimamiya,Okorin,07th Expansion Kihhou EvilElvis J1NX1337 Yuii- Nozhomi Feerum Maruyu [Nicole] Yuzu- Vell Marin Okoratu Jinx Enhu When They Cry,2,266.91608333333335,333543,0.0037464958555950634
Fukagyaku Replace,MY FIRST STORY,Akitoshi,Nobunaga Concerto Ending TV Size Asagi Ster koliron Irreversible Chara,3,89.376,342218,0.02237737200143215
the executioner,zts,-kevincela-,07th Expansion Sieg Umineko no Naku Koro ni Chiru czl code zts label musicbox red,2,241.9461,342360,0.0041331519706248624
Kid's Festival ~ Innocent Treasures,Demetori,Neptunus,zun,3,130.29875,34484,0.015349341417319811
"Ame, Kimi o Tsurete",EGOIST,monstrata,ryo supercell chelly guilty crown inori yuzuriha shu ouma extra terrestrial biological entities milan- ギルティクラウン,2,104.75633333333333,346301,0.009545962217081545
My True Love,Hanatan,spboxer3,,2,300.230625,34728,0.0033307728017419945
Wadatsumi,TOTTO,Desperate-kun,konami コレットフィッシング German Mapping Contest Mao Yauxo Irreversible Zetera Sala- Pho Krimek Konei Okoratu Snaggletooth,2,126.34991666666667,351828,0.007914528369956713
Bull's eye,nano,Chloe,Aria the Scarlet Ammo Double A AT-X z1085684963 yf_bmp sharlo regraz skystar amamiya yuko opening,2,90.024,356357,0.011108148938060962
Kuusou Mesorogiwi,NateWantsToBattle feat. Amanda Lee,Okoratu,Mirai Nikki Yousei Teikoku Gasai Yuno Eins Zwei Drei german counting tv size version cover Shawn Christmas LeeandLie Future Diary & + and,2,90.40979591836735,356752,0.011060748338630454
Mii Channel Music (I Can Do Whatever I Want Because I'm An Adult Remix),Traxell,Kuki,Rizen Sharkie Wii,3,38.42612244897959,358730,0.052047926580557444
Disparity By Design,Rise Against,pishifat,endgame metal punk dashyy-,2,145.3245,360325,0.006881152180121039
Bull's eye,nano,HabiHolic,Aria the Scarlet Ammo Double A AT-X Regraz F_D_Flourite Gaia Karia,2,90.024,360744,0.011108148938060962
Invisible,Mimomo & Kotomugi,Sylphi,kemu Underflow [_HalLoWeeN_] HalLoWeeN Reol,3,213.315875,364578,0.009375767274704707
Bubblegum K.K.,Atsuko Asahi & Manaka Kataoka,Veridian,Keke Aidoru PolkaMocha Polka Slider Nintendo Aircheck Good Animal crossing crossing: new leaf kk pop radio,2,52.32326530612245,364938,0.019111957064403395
Glitter,Misato Aki,Misure,Garden imoutosan Narcissu Tsuki ni Yorisou Otome no Sahou 2 opening eroge hentai galgame visual novel Navel,2,89.65224489795918,365826,0.011154210372960374
MONSTER,Reol,handsome,umetora reworu gokusaishoku -kevincela- regraz sharkie bearizm vinxis asahina momoko mokori fort byfar れをる 極彩色 梅とら,2,202.00489795918367,366440,0.00495037501616449
Kuchizuke Diamond,WEAVER,jieusieu,yamada kun to nana nin no majo Tenseki bbj0920 Fast,2,91.08897959183673,368985,0.010978276455405793
Cosmos,Megpoid GUMI,val0108,vocaloid megpoid gumi yuuki kira kapurico Backfire,11,226.700589569161,37054,0.04411104540576961
Kyouran Hey Kids!!,THE ORAL CIGARETTES,Milan-,noragami opening tv size pkhg appleeaterx pishifat Yato Iki Hiyori Yukine,8,89.88734693877551,371419,0.07787525428654461
Mushroom Mother,Hatsune Miku,m i z u k i,pinokiop Apricot Apriy,4,135.39265,37391,0.02215777592062789
Cigarettes In The Theatre,Two Door Cinema Club,Lesjuh,tdcc tourist history british indie gladi gladiool,3,214.4130612244898,37461,0.009327789961013645
Breath,Breaking Benjamin,pishifat,phobia punk metal,2,155.06820833333333,374683,0.006448775095475459
THE HERO!!~Ikareru Kobushi ni Hi o Tsukero~ (TV Size),JAM Project,Sonnyc,오늘부터 수능이다 아싸 one punch man wanpanman 원펀맨 opening eINess halloween [_HalLoWeeN_] Reol Set Fire to the Furious Fist,3,88.09733333333334,374827,0.02270216275937221
Sekiranun Graffiti,ryo (supercell) feat. Hatsune Miku,Colin Hou,Project Diva Extended Dixie Flatline Fallin' Fallin' Fallin',3,215.4318367346939,37753,0.009283678913544318
Just a fool loves you,C.I.L. Cafe,KittyAdventure,Club Of By For The Baka Natsunosuke Yamato Ryoka Amada Sho Uraki Mizuki Yui Skyjunction KENN ポン吉 はち ねこすけ、ハウる visual novel furry yaoi Bakabu Takiken Auxent Konei gokugohan12468 Frey Left 4 Death luxoDeh まずらぼ[muzzle-lab] Mazurabo Opening Version Op Ver,2,45.1134693877551,377622,0.0221663288940359
Light My Fire (TV Size),KOTOKO,happy30,team fumoffu ryo supercell dandan Dangaard Sallad4ever opening,4,90.41333333333333,37932,0.03318094676301431
Bull's eye,nano,HB24,Aria the Scarlet Ammo Double A AT-X Sotarks,2,90.024,384588,0.011108148938060962
Amadeus,Ito Kanako,FrostxE,シュタインズ・ゲート ゼロ Frostmourne,2,237.67666666666668,384688,0.004207396603228475
Attakain Dakara,Hanatan,Down,honeyworks kumamushi hatsune miku vocaloid Because It's Warm left rose_pacifica taeyang,2,82.49469387755101,388403,0.012121991766941103
Russian Snowy Dance,Mutsuhiko Izumi,Chocopikel,ripples,3,109.58366666666667,38872,0.01825089505431162
Sparkling Daydream,ZAQ,Chloe,opening Chu-2 byo demo KOI ga shitai Natsu Regraz CSAQ,2,249.9395918367347,389192,0.004000966764214047
Cocaine (Nightcore Mix),Nomy,Aleks719,Song Or Suicide Patrick Marquardt Beronika Niva Reiji-RJ,2,185.78283333333334,39153,0.0053826286425817955
Bull's Eye,nano,Asphyxia,Aria The Scarlet Ammo Double A opening Full Version Little Mikii moph toybot BetaStar -kevincela- kevincela Collab Collaboration CloudSplash16,2,229.87755102040816,393986,0.004350142045454545
Everybody,Backstreet Boys,mtmcl,,4,302.1088125,3946,0.009930196922011336
Sayonara Usotsuki,mimimemeMIMI,Mikii,and ブレイドアンドソウル opening full unison square garden yuki takao タカオユキ professionalbox kibbleru fuccho evilelvis toybot,4,257.410625,395359,0.01165453057736059
Routine,Silent Siren,sukiNathan,jpop j-pop aina yamauchi yukako kurosaka hinako umemura sumire yoshida ayana sōgawa sogawa giralda,3,243.4735,396745,0.008214446336048892
Pinky Jones (TV Size),Momoiro Clover,xsrsbsns,cRyo[iceeicee] R_a_r_e Rare Niva KDS ending,2,87.54097916666667,40218,0.011423221553144038
If you went out with friends in a way,Subplaid,grumd,[ryuu],2,46.80533333333333,40327,0.021365086599817687
-BWW SCREAM-,Giga,Lavender,reol no title Streliteela Dream117er Kawaiwkyik Rizia yf_bmp Skystar Amamiya Yuko,2,81.23539682539682,404658,0.012309904783863474
Kesenai Tsumi (TV Size),Kitade Nana,Yahuri,Fullmetal Alchemist Hagane no Renkinjutsushi edward alphonse elric japanese rock jrock pop jpop anime ed ending,4,80.3004081632653,406578,0.03735971047495121
Aikotoba (TV Size),Sakura Merry-Men,S h i o n,boys love yaoi ending kadokawa Kiiwa toejamms Megurine Luka KanaRin,3,88.848,41164,0.02251035476319107
Droopy likes ricochet,C418,Bass-chan,mojang moodyrpg ouran ouranhshc bluedragon mmzz nogard ambient piano minecraft volume alpha Daniel Rosenfeld,2,96.37104166666667,41545,0.010376561077951752
Above the Clouds,Helblinde,Asserin,Bara- Krfawy HB24 Kanari Chill,3,129.6,416444,0.0154320987654321
Black + White (TV EDIT),Iori Nomizu,lit120,opening mondaiji tachi ga isekai kara kuru soudesuyo? sakamaki izayoi kudou asuka kasukabe you kuro usagi and -hakurei- battle -tochi davided doormat kibbleru,2,87.06608333333334,419409,0.01148552871238609
quaver,dj TAKA,Monstrata,true blue risk junk snownino_ haruto haruto_aizawa [ Joey ] Aia beatmania IIDX 19 Lincle jubeat saucer jukebeat KONAMI music pack 25 pop'n music Sunny Park plus MUSIC PACK 29 + ポップンリズミン パック1 MUSIC PACK 19,6,215.32734693877552,423527,0.023220459784059202
You & I,IU,ykcarrot,Yi Ji-eun Last Fantasy k-pop kpop L_i_a yeahyeahyeahhh yyy,2,239.87045351473924,42532,0.00416891695224378
Senbonzakura,Wagakki Band,pkk,Vocalo Zanmai ボカロ三昧 Yasou Emaki 八奏絵巻 pkmnyab,2,273.03183673469385,427508,0.003662576540375048
Sakura to Kotori,Hana,Giralda,Himawari no Kyoukai to Nagai Natsuyasumi eroge visual novel laurier,2,311.22285714285715,427688,0.0032131316098707404
Shirayuki ~sirayuki~,Tonon,yf_bmp,Kurousa-P 黒うさP Kimi no Iru Keshiki 君のいる景色 Narcissu Streliteela ZZHBOY Adol Christin - Jelly -,4,282.013,429316,0.010637807476960283
Aoi Shiori,Galileo Galilei,Log Off Now,Anohana Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai Hokichi opening op blue bookmark ガリレオガリレイ,2,89.88734693877551,430926,0.01112503632664923
Hachigatsu no Yoru,Silent Siren,Kisses,JPop Sylphi Underflow MrSergio Yoshida Sumire Umemura Hinako Yamauchi Aina Kurosaka Yukako 吉田菫 梅村妃奈子 山内あいな 黒坂優香子,2,107.14546485260772,431708,0.009333106178368146
Aimai Elegy,DECO*27 feat. marina,val0108,AmatouTrio Love-Lost Love phonic Apricot Garven DaxMasterix i_c_h_i_g_o,4,196.04895833333333,43248,0.015302300126987838
Ring my Bell (TV Size),Blue Drops,Darksonic,opening -sekai- ignacio daxmasterix verdisphena,2,90.04408163265306,43321,0.011105671598491441
Day to Story (TV Size),Kaori Sadohara,Karia,ending date a live 2 Mugiwarasekai Irohas Neoskylove,3,91.21875,434845,0.021925316889345667
algorhythm,Meramipop,cRyo[iceeicee],c81 Forestpireo Girl's Festa! 01 KanaRin climbb65588,2,223.51766666666666,43524,0.004473919287513441
Toki o Kizamu Uta - TV animation Ver. -,Lia,Lanturn,wo Maeda Jun Key Sounds Label TORCH 麻枝准 OP Opening Size クラナド アフターストーリー Yohanes pkhg Doyak yaldo_27,5,91.06285714285714,438531,0.04392570281124498
Gensou no Satellite,Comp,Shinxyn,Buta-Otome touhou Greenwich in the sky Royal Observatory Ranko Magical Astronomy Fantasy Jazz ZUN,2,231.215125,4404,0.004324976577548722
DARAKENA (TV-size),Iori Nomizu,handsome,chaika the coffin princess hitsugi no,4,89.23429166666666,442276,0.0336193625115158
ninelie,Aimer with chelly (EGOIST),jonathanlfj,CSLM captin1 Trust LunarSakuya 澤野弘之 Sawano Hiroyuki Kabaneri of the Iron Fortress koutetsujou no ed ending,2,259.8475,443879,0.003848411087272342
Kibou no Uta (TV Size),ULTRA TOWER,Nevo,Shokugeki no Soma Food Wars! opening op 1 Shiratoi Agatsu Armin A_r_M_i_N Renumi japanese anime,5,89.93958333333333,446418,0.0444742998772324
GO!!! ~NARUTO OPENING MIX~,FLOW,Monstrata,byby byby13 byby_chan gero ipas haruto haruto_aizawa haruto- alacat sasuke sakura kakashi itachi tsunade yamato alternator style,2,93.20326530612245,451316,0.010729237829978805
Valkyrie-Ikusa Otome-,Wagakki Band,Shiro,Odaril opening op akali twin star exorcists Sousei no Onmyoji,2,91.11510204081632,452310,0.010975129013761468
Onna to Onna no Yuri-Game,Mikami Shiori & Ookubo Rumi,eg91022a71w,Yoshikawa Chinatsu Akaza Akari yryr,4,142.98925,45316,0.020980598191822113
Poshli vy v zhopu!,Bianka AKA Kralya,Sieg,hip-hop rap russian bakari ticclick marmowka fcl namki shmiklak wajinshu refaller nelly хейтеры-хуейтеры,2,82.26560090702948,454827,0.01215574904910895
Ikenai Borderline,WALKUERE,Rizia,Macross Delta kawaiwkyik wkyik kacha ShiraKai Minakami Yuki Koiyuki Freyja Wion Mikumo Guynemer Kaname Buccaneer Makina Nakajima Reina Prowler Minori Suzuki Koshimizu Ami Nishida Nozomi Toyama Nao Yasuno Kiyono JUNNA,3,278.02125,454835,0.00719369472657216
Meltdown,Kagamine Rin,ertyukjh010,Vocaloid Vocaloid2 kuma Beren KayeSara,4,326.87016666666665,45672,0.009177955977424268
Towa yori Towa ni,marina,lit120,shoujo shiniki tengoku eikyuu yori eien ni lass ed ending visual novel eroge -Hakurei- DavidEd dilectus akitoshi corinn -laura- blizs fantastica snownino_ battle lasse kibbleru,3,152.17743764172334,457621,0.013142552739708168
You Belong With Me,Taylor Swift,ErufenRito,Verdisphena aabc271 DaxMasterix,3,232.1529375,46266,0.00861501052511989
This game,Suzuki Konomi,Kalibe,No Game Life opening op full version akitoshi deppyforce [C_u_r_i] Curi,2,284.3066666666667,462896,0.003517328706092013
Attakain Dakara,Hanatan,Stjpa,honeyworks hatsune miku vocaloid because it's warm pati p_i_k_u piku jbhyperion,2,82.49469387755101,464644,0.012121991766941103
little secret magic,fhana,Sotarks,what a wonderful world line lantis junichi sato yuxuki waga kevin mitsunaga towana kalibe linada hb24 akitoshi yuii-,4,113.37142857142857,465300,0.026461693548387098
Image,SCANDAL,Sotarks,pkhg akitoshi yuii- haruna ono tomomi ogawa mami sasazaki rina suzuki kawaguchi keita hello world,3,118.56979591836735,466737,0.01686770213703459
Skype x Can Can,Ara Potato,Real,MoodyRPG Mapper 31 Mapper_31 samiljul Serval Deif Collab Collaboration Mutsuhiko Izumi Tengoku to Jigoku jubeat [Ryuu],2,106.95091666666667,47078,0.009350083488453816
Em Poses A 100 (Nightcore Mix),MAK & SAK feat. XANA,XinCrin,Lissette Kurisuchianu Cristian Rave Trance Dance Electro,4,175.46979166666668,47388,0.017096959946809456
Kokoro ga Odoru Herb Tea yoo,MUMEI_ver.SP,- G I D Z -,gochiusa gochuumon wa usagi desu ka?? is the order a rabbit?? gidz Left Dailycare IamKwaN This herbal tea makes the heart dance syaro sharo,2,92.60408163265306,475074,0.010798660084626235
Tsubomi Zakura,Hatsune Miku,Mythol,vocaloid2 vocaloid hoLysoup VOCAROCK collection feat.,2,229.06775,47539,0.004365520681108537
Snow Drive(01.23),Omoi,Kroytz,Vocaloid Hatsune Miku k2pudding Battle HappyRocket88 Anxient pkk Rumia MoeMoeKyunNN moph SnowNiNo_,2,269.8374166666667,478405,0.0037059352715168915
Mikasa,Veil of Maya,Bergy,matriarch progressive metal deathcore djent davided mikasaserket puxtu seni,3,123.97648526077097,480298,0.016132091467129583
*** Passionate (TV Size),Nomizu Iori,Vicho-kun,koreha is this a zombie? zombie haruna masou shoujo kenezz kenezzedward no_gu climbb65588 climbb,2,108.282875,48135,0.009235070642518496
DEAD OR LIE <TV Size>,Maon Kurosaki feat.TRUSTRICK,Chaoslitz,Kibougamine Gakuen Mirai Hen 黒瀬圭亮 UROBOROS danganronpa dangan ronpa op The End of Hope's Peak Academy examination Frey,2,103.57733333333333,481696,0.009654621989367044
to the beginning (TV Size),Kalafina,Nyquill,Mythol NoHitter Opening,2,89.96566666666666,48408,0.011115351411834885
