title,artist,creator,tags,num_uninherited_points,mp3_duration_seconds,song_name,variation_rating_uninherited
Kawaii,Thaehan,Cris-,-Sh1n1- Shini [_L_u_k_a_s_] Lukas Minorsonek M2Usonek walaowey High Tempo Beatmap Pack FA Featured Artist Gremio Mappers' Guild MG OMGWTF! Electronic Instrumental Video Game Chiptune,8,106.05714285714286,1000338,0.06600215517241378
Yotsuya-san ni Yoroshiku,Himeringo,RLC,flask nyquill winber1 skystar amamiya yuko cheesiest onosakihito utaite leave it to eight hatsune miku vocaloid,4,178.1812244897959,100049,0.016836790793138837
MIIRO,Roselia,Doormat,Gaia Haruto Haruto_Aizawa Meg iMage-- BanG Dream! Girls Band Party bandori garupa ガルパ ロゼリア kantai collection kancolle 艦隊これくしょん -艦これ- AKINO from with bless4 みいろ cover opening game size minato yukina 湊友希那 aiba aina 相羽あいな hikawa sayo 氷川紗夜 kudou haruka 工藤晴香 imai lisa 今井リサ nakashima yuki 中島由貴 udagawa ako 宇田川あこ sakuragawa megu 櫻川めぐ shirokane rinko 白金燐子 shizaki kanon 志崎樺音 anime video game japanese tatoe,13,91.97333333333333,1000852,0.1304726007538417
Kimi no namae,Fujikawa Chiai,Azunyan-,Tate no Yuusha no Nariagari The Rising of the Shield Hero ed ending 1 one full raphtalia iwatani naofumi anime japanese jpop Laika ライカ Xexyz yuituri Tamaki Kotatsu full size length version,15,301.008,1000897,0.04651039175038538
Kan Saete Kuyashiiwa,ZUTOMAYO,Nathan,zutto mayonaka de ii no ni. acane sukinathan scubdomino luscent 404_aimnotfound,32,238.3685941043084,1001507,0.13005068942276274
MIIRO,Roselia,-Mikan,Natteke Desu Nelly Imai Lisa Xetopia Lacrima myle Kanon Matsubara Shinitagari Hinsvar bbj0920 [Shana Lesus] [Shana_Lesus] Virtue- toybot Jounzan evilElvis Cami Gaia Left island newton- iljaaz adioni tatoe BanG Dream! Girls Band Party! Garupa Bandori! ガルパ！anime opening op japanese 艦隊これくしょん -艦これ- kantai collection みいろ ロゼリア minato yukina 湊友希那 aiba aina 相羽あいな hikawa sayo 氷川紗夜 kudou haruka 工藤晴香 imai lisa 今井リサ endou yurika 遠藤ゆりか nakashima yuki 中島由貴 udagawa ako 宇田川あこ sakuragawa megu 櫻川めぐ shirokane rinko 白金燐子 akesaka satomi 明坂聡美 video game AKINO from bless4 Fleet Girls Collection KanColle Animation Sequence game ver,14,91.97333333333333,1002819,0.14134531748332851
Fanfare,sumika,Teky,Mohab500 realy0_ kimi no suizou wo tabetai kimisui i want to eat your pancreas anime jpop j-pop,3,102.225,1004378,0.019564685742235268
INSIDE IDENTITY,Black Raison d'etre,Natsu,ReySHeL Xinely Gero aabc271 中二病でも恋がしたい! Lantis ZAQ Uchida Maaya Akasaki Chinatsu Asakura Azumi Uesaka Sumire Kyoto Togashi Yuuta Takanashi Rikka Nibutani Shinka Dekomori Sanae Tsuyuri Kumin Ending Wafu,2,262.191,100682,0.0038140134482114187
Torches (TV Size),Aimer,AirinCat,エメ vinland saga ending ed japanese anime english spoes,13,89.994,1007032,0.13334222281485433
Killer Queen,Queen,Sinnoh,progressive rock english sheer heart attack,76,179.78829931972788,1007069,0.41715729156892006
Goya no Machiawase,Hello Sleepwalkers,Shirahane Suou,noragami opening full version anime japanese rock,5,170.71020408163264,1009913,0.023431522570772766
TEEN TITANS THEME (TV Size),Puffy AmiYumi,yShadowXOP_,english cartoon network intro opening pop cartoon dc heroes -_ex_- nyantiaz,4,60.97602083333334,1011341,0.04919966831223613
Seishun Seminar (TV Size),Study,realy0_,Atalanta Toshino Kyoko can't study bokutachi wa benkyou ga dekinai bokuben we cant never learn 古橋文乃 furuhashi fumino 白石晴香 shiraishi haruka 緒方理珠 ogata rizu 富田美憂 tomita miyu 武元うるか takemoto uruka 鈴代紗弓 suzushiro sayumi anime japanese,12,90.144,1012167,0.12202697905573304
Rivals,Creo,mithew,featured artist fa electronic dance mappers guild electrohouse deetz sing,12,271.77238095238096,1012878,0.04047504739610528
Under Pressure,Queen & David Bowie,Sinnoh,english rock hot space,113,236.56489795918367,1013332,0.47344302120141346
Haikei Doppelganger,ayaponzu*,Stack,impurePug kemu voxx utaite female vocalist  mustacho yukiya Elayue bashe Aunn japanese rock vocaloid GUMI,6,267.12,1014945,0.018718179095537586
Dame wa Dame (TV Size),Suzuki Minori,Agatsu,-akito akito newton- tejina magical senpai ed ending japanese anime,6,62.58986394557823,1015507,0.07988513929903236
Nasty feat. Jason Richardson,Polyphia,anna apple,New Levels New Devils Mentai Blastthekidd blast the kid instrumental rock metal,22,280.3140816326531,1017505,0.07491596525471791
Lamp,Co shu Nie,Seto Kousuke,Yakusoku no Neverland 約束のネバーランド Anime Japanese Shirahane Suou Enerugi Faito spoes,19,171.65061224489796,1018766,0.10486417592451681
KillerBeast,Camellia,Mir,c96 comiket blackmagik blazing trap edm dubstep Cametek KamelCamellia かめるかめりあ ctcd-019 reform kujinn thzz BeasttrollMC YungLing Yung Ling,38,247.04,1019290,0.14977331606217617
Sad Dream,UNDEAD CORPORATION,Hinsvar,Flash Back metal English Featured Artist FA Mappers' Guild MG MPG 朱美 Akemi 窪田道元 Dougen Kubota 仁耶 Jinya 社長 Shachou YU-TO,94,266.814693877551,1019827,0.348556515566869
YELLOW,Kamiyama Yoh,Peter,Japanese J-pop Touyouigaku しあわせなおとな shiawasenaotona uki3/ewe -ziel-,2,178.78204081632654,1019836,0.005593402980713033
Zettai Kibou Birthday (TV Size),Komaeda Nagito (CV: Ogata Megumi),Andrea,Anime Japanese Kibougamine Gakuen Zetsubou Hen danganronpa hope's peak academy side despair ending osuplayer111,3,90.44875283446711,1020044,0.022111968792541098
irony (TV Size),ClariS,Kencho,oreimo anime Ore no Imouto ga konna ni Kawaii Wake ga Nai Clara Alice Japanese Pop opening -TV mix- -Claris- Yorita Yoshino,2,96.82249433106576,1020475,0.01032817845593498
Touryouka,Camellia feat. Nanahira,jonathanlfj,Toryoka Toureika captin1 apaffy kisata Giralda Nyquill Raose Rock Japanese ごーいん！ Go-In! Go In Confetto かめるかめりあ×Confetto,28,271.2198333333333,1022167,0.09955024183949183
Miss Tail,THE ORAL CIGARETTES,iljaaz,Black Man ImpurePug Kowari AirinCat Akito Deca Fixxis Agatsu 5150 toc japanese oral cigs rock,5,199.9934693877551,1022426,0.020000653082549634
Law-evading Rock,Neru feat. Kagamine Len,Mafumafu,Vocaloid regraz noffy seto kousuke seto_kousuke dorothy3242 dappo rock CYNICISM novelty japanese,5,97.30251700680272,1022767,0.04110890574105445
Nevereverland,nano,jas,craezy japanese rock j-rock ARKNINE ARKIX ARK IX NINE,11,288.9142857142857,1023428,0.034612341772151896
YELLOW,Kamiyama Yoh,Ryuusei Aika,Yugu kanor Reincarnation Necho Loneight l1106188 japanese pop jpop j-pop male vocal 有機酸 uki3 uki3/ewe 有機酸/ewe しあわせなおとな shiawase na otona 東洋医学 Touyouigaku,2,178.75591836734694,1023510,0.00559422037118223
Jiyuu no Tsubasa (TV Size),Linked Horizon,Chloe,Sound Horizon Revo Opening Attack on Titan ziyouzhiyi 自由之翼 Sun Rainbow Flower -Umi- 進撃の巨人 mercury2004 op2 firce777 Skystar Amamiya Yuko,5,90.288,102371,0.04430267588162325
O2 (TV Size),ORANGE RANGE,Emiru Ikuno 11,コードギアス 反逆のルルーシュ 続編 オー・ツー オレンジレンジ Fenette シャーリー フェネット Shirley Anime Japanese jp op opening short ver version 1 2008 rock jrock j-rock Apis035,9,90.28364583333334,1023775,0.08860962498976027
Citadel,Mameyudoufu,captin1,豆湯豆腐 showcase megarex ioexception deadcode ailv electronic drum n bass dnb drumstep jcore hardcore,8,255.36,1024712,0.027412280701754384
Dandelion,Farhan feat. GUMI,Astronic,novelty video Xandit megpoid メグッポイド rhythm game vocaloid female japanese crafTuner re:TUNED グミ pop jpop j-pop,4,257.2133333333333,1025776,0.01166347001192266
Daikirai,THE ORAL CIGARETTES,Nevo,MUCC cover tribute album deca synderes frostwich smokelind airincat japanese rock xchorse,5,176.47938775510204,1026283,0.022665536473589445
Adios,EVERGLOW,iYiyo,Dora- CharmCaster Fragmented TmacBoris korean korea kpop k-pop pop hush E:U 이유 Sihyeon 시현 Mia 미아 Onda 온다 Aisha 아샤 Yiren 이런 1st mini album Reminiscence,11,189.1526530612245,1028706,0.0528673525756111
"Yuunagi, Bou, Hana Madoi",Yorushika,Deca,"gillstar black loli catgirl nao tomori naotoshi cococolaco coco man fixxis luscent 404anf 404 aimnotfound synderes stwi frostwich nbuna n-buna スイ suis elma yunagi, hanamadoi jrock japanese rock",9,199.53061224489795,1029377,0.040094098394190446
"Yuunagi, Bou, Hana Madoi",Yorushika,Delis,mirash deetz n-buna suis elma,9,199.53061224489795,1029921,0.040094098394190446
Umareta Imi Nado Nakatta.,mafumafu,William K,Life Reason Live Kagurairo Artifact 神楽色アーティファクト japanese jpop kagura iro novelty,6,275.1738775510204,1030523,0.018170329409531043
Unknown Mother-Goose feat. Hatsune Miku,wowaka,KogumaX,vocaloid kogumano-putaro wring japanese rock jrock j-rock pop jpop j-pop hitorie ヒトリエ シノダ Shinoda イガラシ ygarshy ゆーまお Yumao Re:Start ヲワカ genjitsutouhi-p 現実逃避P,6,285.7849166666667,1032661,0.017495674923361654
All My Friends,Madeon,Mentai,mayflower thepython defiance osuskrub quanhitter39 ffxiv final fantasy 14 stormblood good faith hugo pierre leclercq electronic house english,2,204.69551020408164,1034072,0.0048853050025523224
AliVe,AliA,ailv,japanese pop rock EREN TKT AYAME SEIYA 岡村エレン,67,302.55016666666666,1034823,0.21814564086066168
starlog (TV Size),ChouCho,xChippy,Opening -Umi- Xinely qoot8123 プリズマ☆イリヤ Silver Link Prisma Illya Prismaillya,10,90.12,103552,0.09986684420772303
Ai ni Deai Koi wa Tsuzuku,HoneyWorks feat. Kotoha,Nao Tomori,haniwa ハニーワークス Haniiwaakusu jpop japanese novelty cut hypercyte hypercute serizawa haruki jack j_a_c_k zelq haruto aizawa,11,108.20571428571428,1037092,0.09241656104773976
Zetsubou Billy (TV Size),MAXIMUM THE HORMONE,greenhue,Japanese anime myxomatosis myxo nao tomori lasse naotoshi,51,74.24,1040265,0.6734913793103449
Toxicity,System Of A Down,Icekalt,soad lasse lmt circlechu nao tomori naotoshi hectic h4d0uk3n1 GazPriest progressive metal english Serj Tankian Mirash pw384 rock,267,220.65632653061223,1041151,1.205494554279626
Nai Mono Nedari,KANA-BOON,Fatfan Kolek,kanaboon kana boon japanese cut ver version square,18,120.24163265306123,1041915,0.1413819791440365
graphite/diamond (TV Size),May'n,Ujimatsu Chiya,アズレン Azurlane azur lane anime Japanese rock OP opening eINess,6,90.12241666666667,1046368,0.055480092355860405
Rage on (TV Size),OLDCODEX,Konei,op opening swimming no_gu irreversible Iwatobi Swim Club,3,89.96571428571428,104854,0.02223069105691057
Birth (TV Size),Kitamura Eri,Amamiya Yuko,神さまのいない日曜日 Opening No_Gu Skystar Sunday Without God,10,88.5953514739229,104877,0.10158546526731771
The Return,NIVIRO,Nuvolina,Anto Smokelind kirylln halloween creepy spooky english electronic edm,39,203.8595918367347,1049327,0.1864028062532035
doors,DIRTY OLD MEN,Asuka_-,因果交流電燈と模倣芸術の櫻 MAD Pluvia サクラノ詩 -櫻の森の上を舞う- MAGIC OF LiFE マジックオブライフ sakura no uta mori ue o wo mau makura 枕 Inga Kouryuu Dentou to Mohou Geizyutsu Geijutsu video game visual novel eroge dkblaze j-rock jrock rock japanese,2,242.592,1049374,0.004122147473948028
Furisodation,Kyary Pamyu Pamyu,Bazz B,Jpop J-pop PaRaDogi Ducky- Kazato Asa Shikibe Mayu Shizuku- Amateurre -Mikan Bazz_B Yasutaka Nakata Japanese jp pop Nanda Collection KPP Best Kimi ni 100 Percent Xenon- Xen Xehn Elcheer dora- doraemonelf,3,246.3620634920635,1049418,0.008118133009810699
Thriller,Michael Jackson,Myxo,halloween horror zombie english pop classic cut short version myxomatosis,28,311.6533333333333,1049506,0.08663472234106273
Jiyuu no Tsubasa (TV Size),Linked Horizon,Kuria,envi kanarin val0108 opening op2 attack on titan snk shingekyo wit studio production i.g. revo sound horizon,6,90.288,104986,0.05537834485202906
Chronos (TV Size),STEREO DIVE FOUNDATION,Cris-,Blitzifyyy TheShadowOfDark Hazu- wolf3211 AirinCat Hantrik Crissa [-Crissaegrim-] Darksonic NeKroMan4ik Shokugeki no Soma Souma Shin no Sara Food Wars Season 4 Opening 4th Plate J.C.Staff Anime Japanese,29,90.366625,1049950,0.30984890716013797
Ontology,Shade,LMT,kichikuou rance arrange collection alicesoft eroge zelq instrumental,6,288.6269387755102,1050313,0.017323400307720154
CORE PRIDE (TV Size),UVERworld,HakuYT,rock jrock anime blue Ao No Exorcist Opening 1 japanese Rin Okumura FuJu NeKroMan4ik Smoke Smoke45 Kuki1537,97,93.31222222222222,1050996,1.0288041342684655
Shoukei to Shikabane no Michi,Linked Horizon,Cheri,Hailie DJ Lucky Full version shingeki no kyojin attack on titan season 3 part 2 Opening OP Japanese Anime attack on titan,17,276.3066666666667,1053162,0.05790667374414901
Kimi no kioku,Roselia,domSaur,bang dream! girls band party bandori ロゼリア shoji meguro 目黒将司 persona 3 ペルソナ３memories of you cover video game japanese,6,126.36,1053345,0.03956948401392846
Syzygia,Camellia,Lasse,collab Mir GALAXY BURST Electronic osu!international mapping contest #3 o!imc3,2,254.7461224489796,1053528,0.003925476825266612
Hoshi ga Furu Yume (TV Size),Aoi Eir,-Eresh,fgo f/go -絶対魔獣戦線バビロニア- zettai majuu sensen japanese anime ending fgo ducky-,6,89.5738775510204,1053771,0.05581984543598717
Yuuki wa Doko ni? Kimi no Mune ni!,Aqours,Sotarks,Love Live! Sunshine!! 2nd season school idol project yuki Chika Takami 高海千歌 Anju Inami 伊波杏樹 Riko Sakurauchi 桜内梨子 Rikako Aida 逢田梨香子 Kanan Matsuura 松浦果南 Nanaka Suwa 諏訪ななか Dia Kurosawa 黒澤ダイヤ Arisa Komiya 小宮有紗 You Watanabe 渡辺 曜 Shuka Saitou 斉藤朱夏 Yoshiko Tsushima Yohane 津島善子 Aika Kobayashi 小林愛香 Hanamaru Kunikida 国木田花丸 Kanako Takatsuki 高槻かなこ Mari Ohara 小原鞠莉 Aina Suzuki 鈴木愛奈 Ruby 黒澤ルビィ Ai Furihata 降幡 愛 ed ending where can you find courage? inside your heart! full version japanese anime vocalist smokelind,4,284.2122448979592,1054647,0.010555491727941176
Fix You (Feint Bootleg),Coldplay,Aka,dnb drum and bass techno remix,9,130.29877551020408,105596,0.061397353648757015
Wild Side (TV Size),ALI,Kroytz,-Anime Ver.- ビースターズ BST BAND Version Alien Liberty International Jazz Anime Japanese English French Opening OP Night Mare Luna Yuuya_ke HowRengar Kowari DeviousPanda Kazato Asa Shizuku- BarkingMadDog BMD kimchii42 -Mikan,132,89.2,1055990,1.468609865470852
Nirvana (TV Size),MUCC,-Mikan,Agatsu Frakturehawkens OzzyOzrock Nardoxyribonucleic Cynplytholowazy -GN Junior Blizs ムック inu x boku the dog and me secret service opening op japanese anime,5,92.856,1057449,0.04307745326096321
Bad Romance,Lady GaGa,Kytoxid,the fame monster,3,166.6089375,10583,0.012004157940206539
Kataomoi,Aimer,Moecho,beren エメ studio album best selection blanc daydream androp takahito uchisawa kenji tamai masahiro tobinai 片想い one sided love unrequited japanese pop jpop storyboard,118,207.86666666666667,1058659,0.5628608082103913
We're Still Underground,Eve,Kaitjuh,Sylvarus otogi おとぎ utaite we are bokura mada japanese pop rock jpop j-pop jrock j-rock,5,284.3333333333333,1059169,0.01406799531066823
bullet,Co shu Nie,Gillstar,synderes frostwich sparhten amiya xenon japanese anime pure ed ending サイコパス,5,157.4661224489796,1060156,0.025402289316522893
Mold,Nekrogoblikon,Icekalt,melodic death metal english fa featured artist welcome to bonkers hectic nao tomori naotoshi h4d0uk3n1,12,233.74367346938774,1061153,0.047060097228430936
IT Is The End,Ice Nine Kills,Blitzifyyy,Fix XZeniFX Nelliel [-Evil-] Mimari TheMefisto The Silver Scream INK its it's Spencer Charnas Ricky Armellino Patrick Galante Joe Occhiuti Dan Sugarman Justin DeBlieck Metal Metalcore English Pennywise Less Than Jake Fenix TX JR Wasilewski Buddy Schaub Will Salazar,7,284.8130612244898,1061532,0.02106644960102724
The Skin Thief,Nekrogoblikon,LMT,goblin melodic death metal melodeath welcome to bonkers featured artist mappers guild hectic h4d0uk3n1 itswinter SILENCE PLAYER english,9,188.4473469387755,1061535,0.04245217632381481
More-more LOVERS!!,Aso Natsuko,Beomsan,えむえむっ！ Sonnyc Dailycare milr_ japanese anime ed ending 前山田健一 畑亜貴 Kenichi Maeyamada morinaga [ White Music ] [_White Music_] pop jpop j-pop Aki Hata,3,232.81333333333333,1062273,0.008590573277590057
Meteora,Imy,MiyohashiKoori,japanese rock jrock j-rock みゅー myu アイミー fa featured artist aitsuki nakuru 藍月なくる gfmrt riana - azrael leo16834 loneight KwAIMSuckASFuk ohm002 L18,18,235.02367346938775,1062770,0.07233313882405247
faithlessness,Maison book girl,newton-,stixy shizuku- kazato_asa deppyforce nekroman4ik image 矢川 葵 yagawa aoi コショージ メグミ koshouji koshoji coshoji coshouji megumi 井上 唯 inoue yui 和田 輪 wada rin tokumajapan japanese pop jpop idol,37,256.6037188208617,1063163,0.14029414758845354
Junjou Armeria,ShinRa-Bansho,Hey lululu,シンクロ synchro kaztora あやぽんず* ayaponzu* 広有射怪鳥事 ～ Till When? 東方妖々夢 ～ Ancient Temple 魂魄 妖夢 Konpaku Youmu 上海アリス幻樂団 Team Shanghai Alice touhou zun japanese video game Kirylln lu^3,71,275.9575510204082,1063655,0.2536622018174934
"GIANTS (feat. Becky G, Keke Palmer, SOYEON, DUCKWRTH, Thutmose)",True Damage,Sylas,(G)I-DLE Akali Yasuo Qiyana Senna Ekko salty Sanzu_Alternate hip-hop rap video game riot games music team popstars kda worlds 2019 english korean spanish saltylucario saltking huonguithu thekoala hip hop,8,193.97,1063804,0.03608805485384338
Jiyuu no Tsubasa (TV Size),Linked Horizon,Bass,crn caren_sk rock aot attack on titan wings of freedom eren jaeger mikasa ackerman armin arlert levy rivaille snk revo pony canyon happy30 flask wa_ shingeki no kyojin Japanese anime,3,89.2029375,106440,0.022420786310988917
TRAUMATIC SYNDROME -Lenboxx Remix-,Adust Rain,eiri-,Ayyri Maot Enerugi Enerugii Sparhten Amiya Dementation Hey lululu lu^3 Hey_lululu IsomirDiAngelo KKipalt fieryrage Sakura Blossom Sakura_Blossom 東方Project Touhou Team Shanghai Alice ZUN SA TH11 Chireiden Earth Spirit Palace Satori Komeiji 古明地さとり Maiden 3rd Third Eye 少女さとり Nightmare Essence Reitaisai 2 RTS2 kissssy okogeeechann K.ShawZ mirimo A.M.A Kouroumu 10 Japanese Video Game Metal,10,216.5351700680272,1064743,0.04156368684667963
Zov mayaka,Fleur,smozit,Тысяча светлых ангелов russian rock piano starry night The Great Wave off Kanagawa Mirash schoolboy Komore Dystonia,3,267.62983333333335,1065266,0.007473008427685254
ILY,Panda Eyes,Cynplytholowazy,Featured Artist FA KIKO The Harmonic War EP Electronic DnB drum'n'bass Instrumental Ciyus Miapah Fort,18,229.30285714285714,1066709,0.0741377591706539
"In the soil, daily life with a sardine",SakiZ,eiri-,"Ayyri Djulus Yooh At the Ryugu, Daily Life on Turtle Back ころんば イワシがつちからはえてくるんだ Iwashi ga Tsuchi kara Haete Kurunda Kasane Teto UTAU Japanese Electronic MAD",5,58.496,1067029,0.06838074398249452
Blue Bird,Ikimonogakari,Black Man,Xenon- Xehn Xen ImpurePug Anime Japanese Naruto Shippuden Opening 3 Three Fixxis,69,218.64489795918368,1067064,0.31100657108721624
ROB THE FRONTIER,UVERworld,Crissa,nanatsu no taizai kamigami no gekirin the seven deadly sins anime japanese op opening full ver version [-crissaegrim-],7,231.17786848072564,1067110,0.02595404153274407
ROB THE FRONTIER,UVERworld,Yudragen,Nanatsu no taizai kamigami no gekirin seven deadly sins wrath of the gods meliodas elizabeth revival of the commandments frontier synderes kowari chaoticred -zeraora -harpuia- Saronk frostwich ShockoLatte -_Frontier_-,8,231.17786848072564,1067794,0.03027971512153475
bunny,Kamiyama Yoh,Peter,Japanese pop J-pop ゆめみるこども Yumemiru kodomo 2nd mini Album uki3/ewe,4,214.49142857142857,1070206,0.013986572890025575
D-TecnoLife (TV Size),UVERworld,Black Man,xenon- xehn xen MaridiuS Agatsu Seto Kousuke ブリーチ tomadoi Shiinoha Kotone Fixxis anime japanese opening,16,87.37959183673469,1073128,0.17166479820627803
King For A Day (feat. Kellin Quinn),Pierce The Veil,attendant,collide with the sky alternative metal punk post hardcore sleeping sirens english,7,236.29333333333332,1074059,0.025392167926870556
"GIANTS (feat. Becky G, Keke Palmer, SOYEON, DUCKWRTH, Thutmose)",True Damage,Crissa,dmg lol ekko akali qiyana senna yasuo hazu- (g)i-dle pop english korean spanish riot games music team harloe benjamin rice the line animation [-crissaegrim-],6,191.69333333333333,1079428,0.026083327537038327
Anoyo-iki no Bus ni Notte Saraba.,TUYU,Deca,black mirash man impurepug kineticdog tsuyu ぷす pusu pasu 礼衣 rei ray あじゅん azyun farewell on that basu やっぱり雨は降るんだね yappari ame wa furun da ne it's raining after all japanese rock,6,195.816,1080224,0.025534174939739345
Kakusei,Superfly,moph,flake プロメア 越智志帆 Shiho Ochi awakening ambitious jpop japanese anime pop,237,255.45142857142858,1080252,0.9238546886184681
Munou (TV Size),oesterreich,Paul Blart,Tokyo Ghoul osterreich rock opening op anime TV Size Japanese door weapon xIced Kloyd P1Twist dog food,34,89.93959183673469,1080899,0.3669129392971246
RISE (TV Size),MADKID,spoes,マッドキッド tate no yuusha no nariagari the rising of the shield hero opening op anime japanese jp,4,90.83226757369614,1081792,0.03302791045666641
Fukashigi no Karte (TV Size),Futaba Rio (CV: Tanezaki Atsumi),jiebi,pop j-pop jpop Anime Japanese Ending Seishun Buta Yarō Yarou wa Yumemiru Shōjo Shoujo no Yume o Minai ao-buta aobuta Puberty Syndrome: Abnormal experiences during adolescence due to sensitivity and instability. Rascal Does Not Dream of Bunny Girl Senpai 桜島麻衣 瀬戸麻沙美 古賀朋絵 東山奈央 双葉理央 種﨑敦美 豊浜のどか 内田真礼 梓川かえで 久保ユリカ 牧之原翔子 水瀬いのり Sakurajima Mai Seto Asami Koga Tomoe Touyama Toyama Nao Futaba Rio Tanezaki Atsumi Toyohama Nodoka Uchida Maaya Azusagawa Kaede Kubo Yurika Makinohara Shouko Shoko Minase Inori ending mysterious patient chart carte karute 双葉 理央 Astronic gibee games yShadowXOP_ zhu Nyantiaz,23,61.06,1083001,0.3603013429413691
"1,000,000 TIMES",MY FIRST STORY feat. chelly (EGOIST),A r M i N,デュエル・マスターズ プレイス 1000000 collab MFS Myfirststory opening video game mobile japanese rock j-rock jrock Armin A_r_M_i_N Sotarks Iljaaz Airincat Jian Seolv Lukas [Lukas] [_L_u_k_a_s_] Affirmation Neoskylove NeoSL HabiHolic Nelliel Kowari,8,90.40160416666667,1083237,0.07743225426724314
Routine,Silent Siren,Kuki1537,サイレントサイレン major 3rd third album j-pop japanese female vocal サイサイ pop jpop cut version,59,95.5072335600907,1083437,0.60728384477295
Fly far bounce,Nekomata Master,Cubby,DanceDanceRevolution A DDR jubeat clan MÚSECA 1+1/2 MUSECA pop'n music うさぎと猫と少年の夢 SOUND VOLTEX IV HEAVENLY HAVEN SDVX 4 seonah nostalgia BEMANI PIANO COLLECTION Naoyuki Satou 佐藤直之 milr_ 10nya cubby video game [ White Music ] [_White_Music_] Cubbby -_Frontier_-  Frontier video game instrumental electronic,7,107.00718820861678,1083766,0.05607099953231785
The World's End (TV Size),Horie Yui,Bazz B,-Mikan Mikan Bazz_B silky fuyuyu- Kanau Mamayu Heilia yamakudzi bossandy cami -Joakh ワールドエンドの庭 Golden Time 2nd opening op anime japanese worlds World End no Niwa jpop pop j-pop,32,92.016,1084537,0.33689793079464436
STARLET SEEKER,Kitamura Eri,CoLouRed GlaZeE,delis shirohamymommy smm 証×明 -SHOMEI- japanese pop,18,247.6669387755102,1085124,0.06864057061491403
Yotsuya-san ni Yoroshiku,Himeringo,Delette,j-rock jrock japanese utaite leave it to eight hatsune miku vocaloid unranked mapper unrankedmapper wenect wenet halgoh nekroman4ik atix174 miraui milr_ 619 maruoko,4,178.1812244897959,1085236,0.016836790793138837
24eeev0-$,Frums,Niva,frumsxyz frums.xyz frumsdotxyz 24 evenly-spaced bpm increases renoise,36,146.2595918367347,1086289,0.23930054474013215
In My Remains,Linkin Park,384059043,living things alternative DJNightmare,9,200.75102040816327,108661,0.03985035783994795
Tao Hua Xiao,Wang Rui,Muziyami,peach blossom CPop C-Pop Pop Chinese 古风 oriental Bilibili Cover Rearrangement 纳兰寻风 na lan xun feng 西门振 xi men zhen 青萝子 qing luo zi OP opening xiao nv hua bu qi I Will Never Let You Go Houshou Hari DaCaiGou Kisaki dahkjdas -OvO-,4,196.296,1087774,0.015283041936667074
"Evening Calm, A Certain Day, Illusion of Flowers",Yorushika,Ryuusei Aika,"Japanese Rock J-Rock JRock Female Vocal Yuunagi Bou Hanamadoi Yuunagi, Bou, Hana Madoi ナブナ nbuna n-buna スイ suis エルマ elma Yugu Sandrew kanor Agatsu Flask Darky1",9,198.58285714285714,1087943,0.04028545119705341
Vai! Ya! Vai!,JUNNA,Yohanes,Yunna Vaiyavai Japanese J-Pop Pop,4,250.36666666666667,1088269,0.011982425775529224
Dance with Minotaurus,Aqours,Sotarks,Love Live! Sunshine!! 未体験HORIZON Chika Takami 高海千歌 Anju Inami 伊波杏樹 Riko Sakurauchi 桜内梨子 Rikako Aida 逢田梨香子 Kanan Matsuura 松浦果南 Nanaka Suwa 諏訪ななか Dia Kurosawa 黒澤ダイヤ Arisa Komiya 小宮有紗 You Watanabe 渡辺 曜 Shuka Saitou 斉藤朱夏 Yoshiko Tsushima Yohane 津島善子 Aika Kobayashi 小林愛香 Hanamaru Kunikida 国木田花丸 Kanako Takatsuki 高槻かなこ Mari Ohara 小原鞠莉 Aina Suzuki 鈴木愛奈 Ruby 黒澤ルビィ Ai Furihata 降幡 愛 school idol project kowari smokelind akitoshi -laura- corinn japanese pop,3,135.61104308390023,1088997,0.014748061474334611
Black Catcher (TV Size),Vickeblanka,HakuYT,black asta demon clover anime japanese opening 10 yami yuno licht lumiere fuju,47,90.68195011337869,1089606,0.507267432410603
Black Catcher (TV Size),Vickeblanka,Kuki1537,clover opening op 10 hazu- anime japanese male vocal,43,90.68195011337869,1089673,0.4631572208966375
Yume wo Uchinuku Shunkan ni! (TV Size),Poppin'Party,Doormat,Kyle73 Gaia バンドリ！ ガールズバンドパーティ！ Girls Band Party bandori garupa ガルパ popipa ポピパ ポッピンパーティ Straight Through Our Dreams! ending ed three third toyama kasumi 戸山香澄 terakawa aimi 寺川愛美 hanazono tae 花園たえ otsuka sae 大塚紗英 ushigome rimi 牛込りみ nishimoto rimi 西本りみ yamabuki saya saaya 山吹沙綾 ohashi ayaka 大橋彩香 ichigaya arisa 市ヶ谷有咲 itou ayasa 伊藤彩沙 anime video game japanese,11,90.144,1090503,0.11093361732339367
When It Falls (feat. Casey Lee Williams) (TV Size),Jeff Williams,browiec,volume 3 opening intro theme short version red ruby white black yellow rose yang xiao long weiss schnee blake belladonna english rock rooster teeth animation,10,80.90122448979592,1091102,0.11124677106877623
MATRYOSHKA,Lon,EvilElvis,colorful parade ryuu tari Hachi ハチ natsu reiji-rj vocaloid utaite nico douga megpoid GUMI hatsune miku,10,215.87591666666665,109185,0.04169061625293234
Kessen Spirit (TV Size),CHiCO with HoneyWorks,Enerugi,japanese anime rock jrock version ハイキュー!! haikyuu fourth season 4 ed ending kowari,6,88.81106575963719,1092271,0.05629929060340584
